name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,locality_verbose,city,zipcode,country_id,latitude,longitude,has_online_delivery,has_table_booking
Jaguar Ceviche Spoon Bar & Latam Grill,"Seafood, Latin American, Mexican",4.4,Very Good,277,$,80,4,Coconut Grove,"Coconut Grove, Miami",Miami,33133,216,25.7281370000,-80.2435490000,0,0
Shorty's Bar-B-Q,"BBQ, Sandwich, Southern",4.4,Very Good,296,$,25,2,Kendall/Pinecrest,"Kendall/Pinecrest, Miami",Miami,33156,216,25.6849910000,-80.3130140000,0,0
Xixón Spanish Restaurant,"Spanish, Tapas",4.4,Very Good,171,$,150,4,Coral Way,"Coral Way, Miami",Miami,33145,216,25.7508308000,-80.2284136000,0,0
Primanti Brothers,"American, Pizza, Sandwich",4.4,Very Good,274,$,25,2,Fort Lauderdale,"Fort Lauderdale, Miami",Miami,33304,216,26.1370460000,-80.1032520000,0,0
Mazza Mediterranean Cuisine,"Mediterranean, Middle Eastern, Greek",4.4,Very Good,231,$,75,4,Pembroke Pines,"Pembroke Pines, Miami",Miami,33028,216,26.0077713000,-80.3590141000,0,0
Captain Charlie's Reef Grill,"Seafood, Healthy Food, Floribbean",4.4,Very Good,171,$,150,4,Jupiter,"Jupiter, Miami",Miami,33408,216,26.8650920000,-80.0550220000,0,0
Havana Restaurant,"Latin American, Cuban, Sandwich",4.4,Very Good,162,$,75,4,West Palm Beach,"West Palm Beach, Miami",Miami,33405,216,26.6549800000,-80.0560860000,0,0
Hog Snappers Shack & Sushi,"Seafood, Sushi, Floribbean",4.4,Very Good,153,$,150,4,Jupiter,"Jupiter, Miami",Miami,33469,216,26.9567180000,-80.0854750000,0,0
The Cheese Course,European,4.4,Very Good,147,$,40,3,Weston/Southwest Ranches,"Weston/Southwest Ranches, Miami",Miami,33326,216,26.0980870000,-80.3816010000,0,0
El Agave Azul : : Authentic Mexican Food,Mexican,4.4,Very Good,107,$,60,4,Davie,"Davie, Miami",Miami,33325,216,26.1156030000,-80.3206500000,0,0
El Pimiento,"Spanish, Tapas",4.4,Very Good,91,$,150,4,Miami Lakes,"Miami Lakes, Miami",Miami,33014,216,25.9222560000,-80.3090460000,0,0
Mr. Yum,"Asian, Japanese, Thai, Sushi",4.4,Very Good,113,$,60,4,Little Havana,"Little Havana, Miami",Miami,33135,216,25.7656410000,-80.2273250000,0,0
Toshi's Koume Japanese Restaurant,"Sushi, Teriyaki",4.4,Very Good,57,$,75,4,Plantation/Sunrise,"Plantation/Sunrise, Miami",Miami,33323,216,26.1460370000,-80.3072560000,0,0
JT's Sports Bar & Grill,"American, Bar Food, Sandwich",4.4,Very Good,53,$,75,4,Pembroke Pines,"Pembroke Pines, Miami",Miami,33026,216,26.0204500000,-80.2863600000,0,0
Jan Mei Chinese Takeout,Chinese,4.4,Very Good,39,$,60,4,Plantation/Sunrise,"Plantation/Sunrise, Miami",Miami,33351,216,26.1685370000,-80.2692170000,0,0
Rustic Inn Crabhouse,Seafood,4.3,Very Good,396,$,275,4,Dania Beach,"Dania Beach, Miami",Miami,33312,216,26.0680610000,-80.1687740000,0,0
Steve's Pizza,Italian,4.3,Very Good,192,$,25,2,North Miami/North Miami Beach,"North Miami/North Miami Beach, Miami",Miami,33181,216,25.8875750000,-80.1640480000,0,0
Dada,International,4.3,Very Good,246,$,150,4,Delray Beach,"Delray Beach, Miami",Miami,33444,216,26.4625820000,-80.0732650000,0,0
Texas de Brazil,"Steak, Brazilian",4.3,Very Good,350,$,60,4,Sweetwater/Tamiami/Westchester,"Sweetwater/Tamiami/Westchester, Miami",Miami,33172,216,25.7869078000,-80.3809477000,0,0
Zuma,"Japanese, Sushi",4.3,Very Good,191,$,50,4,Downtown Miami,"Downtown Miami, Miami",Miami,33131,216,25.7707980000,-80.1890590000,0,0
Guanabanas Island Restaurant & Bar,"Mexican, Latin American, Floribbean",4.3,Very Good,293,$,150,4,Jupiter,"Jupiter, Miami",Miami,33477,216,26.9428880000,-80.0807990000,0,0
Yard House,"American, Asian, Burger",4.2,Very Good,235,$,150,4,Palm Beach Gardens,"Palm Beach Gardens, Miami",Miami,33410,216,26.8465400000,-80.0925300000,0,0
Seasons 52,"American, New American",4.3,Very Good,234,$,75,4,Fort Lauderdale,"Fort Lauderdale, Miami",Miami,33304,216,26.1376950000,-80.1142380000,0,0
Matsuri,"Japanese, Sushi",4.3,Very Good,130,$,75,4,Sweetwater/Tamiami/Westchester,"Sweetwater/Tamiami/Westchester, Miami",Miami,33155,216,25.7341790000,-80.2876640000,0,0
Andiamo! Brick Oven Pizza,"Italian, Pizza, Salad",4.3,Very Good,197,$,50,4,Little Haiti,"Little Haiti, Miami",Miami,33137,216,25.8275090000,-80.1868250000,0,0
Howley's Restaurant,"American, Vegetarian, Diner",4.3,Very Good,150,$,75,4,West Palm Beach,"West Palm Beach, Miami",Miami,33405,216,26.6705270000,-80.0550310000,0,0
POC American Fusion Buffet & Sushi,"Asian, Sushi",4.3,Very Good,173,$,150,4,Weston/Southwest Ranches,"Weston/Southwest Ranches, Miami",Miami,33326,216,26.1000910000,-80.3777270000,0,0
La Camaronera Seafood Joint & Fish Market,Latin American,4.3,Very Good,160,$,35,3,Little Havana,"Little Havana, Miami",Miami,33135,216,25.7725630000,-80.2275260000,0,0
Mellow Mushroom,"Italian, Pizza",4.3,Very Good,140,$,30,3,Delray Beach,"Delray Beach, Miami",Miami,33483,216,26.4611170000,-80.0668770000,0,0
Sazon Cuban Cuisine,"Latin American, Cuban",4.3,Very Good,135,$,150,4,Miami Beach,"Miami Beach, Miami",Miami,33141,216,25.8585920000,-80.1207840000,0,0
Buena Vista Bistro,French,4.3,Very Good,134,$,75,4,Buena Vista/Design District,"Buena Vista/Design District, Miami",Miami,33137,216,25.8176760000,-80.1917040000,0,0
La Esquina del Lechon,"Cuban, Latin American, Steak",4.3,Very Good,106,$,150,4,Doral/Miami Springs,"Doral/Miami Springs, Miami",Miami,33166,216,25.8263590000,-80.3364000000,0,0
Aromas del Perú,"Seafood, Latin American, Peruvian",4.3,Very Good,127,$,75,4,Kendall/Pinecrest,"Kendall/Pinecrest, Miami",Miami,33186,216,25.6855130000,-80.4181460000,0,0
Shiver's Bar-B-Q,"BBQ, Sandwich, Southern",4.3,Very Good,93,$,30,3,Homestead/Florida City,"Homestead/Florida City, Miami",Miami,33033,216,25.5065100000,-80.4389570000,0,0
Hamachi Thai & Sushi,"Japanese, Thai, Sushi",4.3,Very Good,56,$,75,4,Coral Springs,"Coral Springs, Miami",Miami,33065,216,26.2723400000,-80.2631540000,0,0
Dyan's Country Kitchen,"American, Deli, Diner",4.3,Very Good,80,$,25,2,Coral Springs,"Coral Springs, Miami",Miami,33067,216,26.2867210000,-80.2463100000,0,0
Black Point Ocean Grill,"American, Seafood, Floribbean",4.3,Very Good,78,$,150,4,Cutler Bay,"Cutler Bay, Miami",Miami,33032,216,25.5375130000,-80.3253990000,0,0
Souvlaki Grill,"Greek, Mediterranean, Sandwich",4.3,Very Good,74,$,35,3,West Palm Beach,"West Palm Beach, Miami",Miami,33401,216,26.6907240000,-80.0602460000,0,0
Izgara Express,"Turkish, Moroccan, Sandwich, Vegetarian",4.3,Very Good,55,$,60,4,Davie,"Davie, Miami",Miami,33324,216,26.1047532000,-80.2653982000,0,0
Sushi Sogo Japanese Restaurant,"Japanese, Thai, Sushi",4.3,Very Good,66,$,150,4,Cooper City,"Cooper City, Miami",Miami,33024,216,26.0440720000,-80.2797360000,0,0
Legends Tavern & Grille,"Seafood, Burger, Sandwich",4.3,Very Good,49,$,25,2,Plantation/Sunrise,"Plantation/Sunrise, Miami",Miami,33351,216,26.1702450000,-80.2861930000,0,0
Primo's Pizza & Pasta,"Italian, Pizza",4.3,Very Good,45,$,60,4,Miramar,"Miramar, Miami",Miami,33027,216,25.9788370000,-80.3753120000,0,0
El Tamarindo Restaurant & Coal Fired Pizza,"Italian, Pizza, Cuban, Salvadorean",4.3,Very Good,51,$,75,4,Hollywood/Hallandale,"Hollywood/Hallandale, Miami",Miami,33009,216,25.9947940000,-80.1414750000,0,0
Stromboli Pizzeria,"Italian, Pizza, Sandwich",4.3,Very Good,41,$,35,3,Plantation/Sunrise,"Plantation/Sunrise, Miami",Miami,33324,216,26.1098220000,-80.2505140000,0,0
House of Sun,Chinese,4.3,Very Good,40,$,75,4,Miami Lakes,"Miami Lakes, Miami",Miami,33016,216,25.9140050000,-80.3279020000,0,0
Lulu In The Grove,"American, International, Vegetarian, New American",4.2,Very Good,175,$,40,3,Coconut Grove,"Coconut Grove, Miami",Miami,33133,216,25.7269530000,-80.2438160000,0,0
Garcia's,Seafood,4.2,Very Good,222,$,35,3,Little Havana,"Little Havana, Miami",Miami,33128,216,25.7776420000,-80.2043610000,0,0
Houston's,American,4.2,Very Good,188,$,70,4,Aventura/Golden Beach/Sunny Isles Beach,"Aventura/Golden Beach/Sunny Isles Beach, Miami",Miami,33160,216,25.9365120000,-80.1489120000,0,0
Gigi,"Seafood, Tapas, BBQ",4.2,Very Good,223,$,75,4,Wynwood/Edgewater,"Wynwood/Edgewater, Miami",Miami,33127,216,25.8092730000,-80.1954330000,0,0
ROK BRGR burger bar + gastropub,"American, Burger",4.2,Very Good,188,$,75,4,Fort Lauderdale,"Fort Lauderdale, Miami",Miami,33301,216,26.1204090000,-80.1457810000,0,0
Rebel House,"French, Seafood, Spanish, Burger, Tapas, Sandwich, New American",4.2,Very Good,118,$,75,4,Boca Raton,"Boca Raton, Miami",Miami,33432,216,26.3507468000,-80.0817533000,0,0
The Big Cheese,"Italian, Pizza",4.2,Very Good,207,$,75,4,South Miami,"South Miami, Miami",Miami,33143,216,25.6960120000,-80.3012510000,0,0
Thai Spice,"Seafood, Thai, Steak",4.2,Very Good,190,$,150,4,Oakland Park/Wilton Manors,"Oakland Park/Wilton Manors, Miami",Miami,33334,216,26.1888020000,-80.1278870000,0,0
Seasons 52,New American,4.2,Very Good,164,$,70,4,Palm Beach Gardens,"Palm Beach Gardens, Miami",Miami,33408,216,26.8452800000,-80.0643990000,0,0
Pubbelly,"American, Asian",4.2,Very Good,156,$,75,4,South Beach,"South Beach, Miami",Miami,33139,216,25.7953361000,-80.1442270000,0,0
Blue Collar Restaurant,"American, Seafood, Southern",4.2,Very Good,151,$,150,4,Upper East Side,"Upper East Side, Miami",Miami,33138,216,25.8379208000,-80.1843928000,0,0
Canyon Restaurant,"New American, Southwestern",4.1,Very Good,184,$,75,4,Fort Lauderdale,"Fort Lauderdale, Miami",Miami,33304,216,26.1371370000,-80.1218350000,0,0
Havana Harry's,"American, Seafood, Latin American, Cuban, Caribbean",4.2,Very Good,159,$,75,4,Coral Gables,"Coral Gables, Miami",Miami,33146,216,25.7292540000,-80.2619510000,0,0
Red Koi Thai & Sushi Lounge,"Thai, Sushi",4.2,Very Good,144,$,75,4,Coral Gables,"Coral Gables, Miami",Miami,33134,216,25.7500000000,-80.2600000000,0,0
Red Koi Thai & Sushi Lounge,"Thai, Sushi",4.2,Very Good,144,$,75,4,Coral Gables,"Coral Gables, Miami",Miami,33134,216,25.7500000000,-80.2600000000,0,0
Soyka Restaurant,"American, International",3.9,Good,127,$,70,4,Little Haiti,"Little Haiti, Miami",Miami,33137,216,25.8274160000,-80.1871500000,0,0
Aladdin Mediterranean Grill,"Mediterranean, Middle Eastern, Greek",3.8,Good,67,$,40,3,Palm Beach Gardens,"Palm Beach Gardens, Miami",Miami,33403,216,26.8084790000,-80.0960840000,0,0
Rock n Roll Ribs,"American, BBQ",3.7,Good,73,$,70,4,Coral Springs,"Coral Springs, Miami",Miami,33073,216,26.2871970000,-80.2022070000,0,0
Sawa Restaurant & Lounge,"Mediterranean, Sushi, Tapas",3.7,Good,50,$,150,4,Coral Gables,"Coral Gables, Miami",Miami,33146,216,25.7319900000,-80.2613300000,0,0
Hiro Japanese Restaurant,"Japanese, Seafood, Sushi, Tapas",3.6,Good,68,$,90,4,Aventura/Golden Beach/Sunny Isles Beach,"Aventura/Golden Beach/Sunny Isles Beach, Miami",Miami,33160,216,25.9263870000,-80.1404170000,0,0
Piñon Grill,"American, New American",3.6,Good,40,$,70,4,Boca Raton,"Boca Raton, Miami",Miami,33431,216,26.3684580000,-80.1370390000,0,0
Nikki Beach,"American, Sushi",3.5,Good,63,$,150,4,South Beach,"South Beach, Miami",Miami,33139,216,25.7688700000,-80.1331170000,0,0
MJ's BistroBar,"International, Burger",3.5,Good,67,$,75,4,Palm Beach Gardens,"Palm Beach Gardens, Miami",Miami,33410,216,26.8476720000,-80.0931650000,0,0
Cafeina Wynwood Lounge,"Spanish, International, Tapas",3.5,Good,24,$,75,4,Wynwood/Edgewater,"Wynwood/Edgewater, Miami",Miami,33127,216,25.7995780000,-80.2004620000,0,0
Johnny Q's Restaurant & Sports Lounge,"American, Italian",3.5,Good,9,$,40,3,Lake Worth,"Lake Worth, Miami",Miami,33461,216,26.6292110000,-80.1017920000,0,0
Moca Cafe & Lounge,"Caribbean, Seafood, Cajun",3.5,Good,19,$,75,4,North Miami/North Miami Beach,"North Miami/North Miami Beach, Miami",Miami,33161,216,25.8902470000,-80.1837400000,0,0
Deco Blue Restaurant & Lounge,"Cajun, Creole, New American",3.4,Average,24,$,70,4,South Beach,"South Beach, Miami",Miami,33139,216,25.7704770000,-80.1327170000,0,0
Blue Martini Kendall,"International, Tapas, Bar Food",3.3,Average,14,$,75,4,Kendall/Pinecrest,"Kendall/Pinecrest, Miami",Miami,33183,216,25.6895030000,-80.3869050000,0,0
Kone Sake Sushi Lounge,"Japanese, Brazilian, Sushi",3.4,Average,17,$,60,4,Downtown Miami,"Downtown Miami, Miami",Miami,33131,216,25.7734704000,-80.1893484000,0,0
Tantra,Bar Food,3.3,Average,46,$,50,4,South Beach,"South Beach, Miami",Miami,33139,216,25.7870450000,-80.1340470000,0,0
Mona Lisa Ristorante & Breathe Ultra Lounge,Italian,3.3,Average,14,$,40,3,Delray Beach,"Delray Beach, Miami",Miami,33444,216,26.4618372000,-80.0776747000,0,0
Sirocco Mediterranean Restaurant & Lounge,"Mediterranean, Seafood, Tapas",3.2,Average,8,$,85,4,Davie,"Davie, Miami",Miami,33314,216,26.0503393000,-80.2109577000,0,0
The News Lounge,"American, Tapas",3.2,Average,16,$,35,3,Little Haiti,"Little Haiti, Miami",Miami,33137,216,25.8273030000,-80.1873880000,0,0
Arabica Cafe & Hookah Lounge,"Pizza, Middle Eastern, Bar Food",3.2,Average,6,$,30,3,Davie,"Davie, Miami",Miami,33324,216,26.1025030000,-80.2703140000,0,0
Legends Cafe,Cafe,3.2,Average,1,$,75,4,Hollywood/Hallandale,"Hollywood/Hallandale, Miami",Miami,33020,216,26.0105840000,-80.1473610000,0,0
Blue Martini Brickell,"International, Bar Food, Vegetarian",3.1,Average,21,$,50,4,Downtown Miami,"Downtown Miami, Miami",Miami,33130,216,25.7652206000,-80.1935201000,0,0
Blackbird Ordinary,Drinks Only,3.1,Average,11,$,30,3,Downtown Miami,"Downtown Miami, Miami",Miami,33130,216,25.7667186000,-80.1950951000,0,0
House of Dog - Dogs & Beer,"Fast Food, Bar Food",3.1,Average,12,$,60,4,Miami Beach,"Miami Beach, Miami",Miami,33140,216,25.8135530000,-80.1288140000,0,0
Sheehan's Corner Pub,Bar Food,3.1,Average,2,$,25,2,Boynton Beach,"Boynton Beach, Miami",Miami,33436,216,26.5265910000,-80.1223210000,0,0
Rooftop At Eleven,"Italian, Tapas",3.0,Average,7,$,50,4,Downtown Miami,"Downtown Miami, Miami",Miami,33132,216,25.7847770000,-80.1936881000,0,0
Prohibition Restaurant & Speakeasy,"American, Bar Food",3.0,Average,5,$,70,4,Wynwood/Edgewater,"Wynwood/Edgewater, Miami",Miami,33127,216,25.8083840000,-80.1955530000,0,0
iPic Theaters Restaurant & Lounge,"American, Burger",3.0,Average,8,$,60,4,Boca Raton,"Boca Raton, Miami",Miami,33432,216,26.3542932000,-80.0856080000,0,0
Juana's Latin Sports Bar & Grill,"Seafood, Latin American, Bar Food",3.0,Average,6,$,75,4,Miramar,"Miramar, Miami",Miami,33025,216,25.9856594000,-80.2989710000,0,0
PKliz Caribbean Restaurant & Lounge,"Latin American, Caribbean",3.0,Average,2,$,25,2,Delray Beach,"Delray Beach, Miami",Miami,33483,216,26.4271760000,-80.0728680000,0,0
Cigar Republic USA,Bar Food,3.0,Average,3,$,60,4,Fort Lauderdale,"Fort Lauderdale, Miami",Miami,33308,216,26.1675861000,-80.1015791000,0,0
Jazziz Nightlife,American,3.0,Average,5,$,50,4,Boca Raton,"Boca Raton, Miami",Miami,33432,216,26.3528390000,-80.0858350000,0,0
Sandbar Lounge,Bar Food,3.0,Average,4,$,60,4,Miami Beach,"Miami Beach, Miami",Miami,33141,216,25.8517320000,-80.1204970000,0,0
Darna Hookah Lounge,"Cafe, Coffee and Tea, Tea, Beverages",2.9,Average,7,$,50,4,Boca Raton,"Boca Raton, Miami",Miami,33432,216,26.3493330000,-80.0843140000,0,0
Wine Vault Miami,Tapas,2.9,Average,6,$,45,3,Wynwood/Edgewater,"Wynwood/Edgewater, Miami",Miami,33127,216,25.8074840000,-80.1945200000,0,0
The Regent Cocktail Club - Gale South Beach,"Cafe, Bar Food",2.8,Average,6,$,70,4,Miami Beach,"Miami Beach, Miami",Miami,33139,216,25.7921440000,-80.1300730000,0,0
Komodo,"Chinese, Asian, Fusion",2.8,Average,4,$,35,3,Downtown Miami,"Downtown Miami, Miami",Miami,33131,216,25.7651230000,-80.1902840000,0,0
Limetree Lounge,American,2.8,Average,2,$,75,4,South Beach,"South Beach, Miami",Miami,33139,216,25.7823600000,-80.1310100000,0,0
Buddha Sky Bar & Buddha Garden,"Asian, Japanese, Sushi",2.8,Average,3,$,50,4,Delray Beach,"Delray Beach, Miami",Miami,33444,216,26.4617540000,-80.0703060000,0,0
The Well Lounge,"Mediterranean, Tapas",2.8,Average,1,$,30,3,Miami Beach,"Miami Beach, Miami",Miami,33140,216,25.8135420000,-80.1286280000,0,0
Hookah Time,Bar Food,2.7,Average,4,$,40,3,Davie,"Davie, Miami",Miami,33328,216,26.0675760000,-80.2522174000,0,0
Il Bacio Restaurant & Lounge,"American, Italian",2.5,Average,25,$,50,4,Delray Beach,"Delray Beach, Miami",Miami,33444,216,26.4610450000,-80.0709150000,0,0
Camelot,,2.5,Average,4,$,60,4,West Palm Beach,"West Palm Beach, Miami",Miami,33401,216,26.7126170000,-80.0504770000,0,0
Ocean Bleu Seafood & Entertainment Lounge,"Seafood, International",2.5,Average,0,$,60,4,Aventura/Golden Beach/Sunny Isles Beach,"Aventura/Golden Beach/Sunny Isles Beach, Miami",Miami,33160,216,25.9272126000,-80.1394285000,0,0
 Byblos Miami,"Mediterranean, Middle Eastern",0,Not rated,3,$,100,4,Miami Beach,"Miami Beach, Miami",Miami,33140,216,25.7881940000,-80.1297659000,0,0
Zest Restaurant,"Caribbean, New American",0,Not rated,1,$,50,4,Downtown Miami,"Downtown Miami, Miami",Miami,33131,216,25.7723650000,-80.1878020000,0,0
Blu Gin Lounge Restaurant,Bar Food,0,Not rated,1,$,75,4,Miami Beach,"Miami Beach, Miami",Miami,33140,216,25.8340970000,-80.1202510000,0,0
Sing Sing Karaoke,Drinks Only,0,Not rated,3,$,40,3,South Beach,"South Beach, Miami",Miami,33139,216,25.7775091000,-80.1334299000,0,0
WunderBar - Circa 39,Tapas,0,Not rated,2,$,85,4,Miami Beach,"Miami Beach, Miami",Miami,33140,216,0.0000000000,0.0000000000,0,0
320 Gastrolounge,"Peruvian, Asian",0,Not rated,0,$,35,3,Coral Gables,"Coral Gables, Miami",Miami,33146,216,25.7321830000,-80.2594020000,0,0
Arena Restaurant & Lounge,"American, Latin American",0,Not rated,3,$,40,3,South Beach,"South Beach, Miami",Miami,33139,216,25.7764119000,-80.1335750000,0,0
Bar Collins at Loews Miami Beach Hotel,Bar Food,0,Not rated,1,$,30,3,South Beach,"South Beach, Miami",Miami,,216,25.7893350000,-80.1290370000,0,0
The Village Pump,"Seafood, Sushi, Bar Food",0,Not rated,3,$,40,3,Lauderdale-by-the-Sea,"Lauderdale-by-the-Sea, Miami",Miami,33308,216,26.1900323000,-80.0955104000,0,0
