name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,locality_verbose,city,zipcode,country_id,latitude,longitude,has_online_delivery,has_table_booking
Wednesday Espresso Bar,Coffee and Tea,3.2,Average,8,NZ$,25,1,Wellesley Street West,"Wellesley Street West, Auckland",Auckland,,148,-36.8509339866,174.7634509206,0,0
Coffix,Coffee and Tea,3.2,Average,14,NZ$,10,1,"Lim-chour Food Court, Auckland CBD, Auckland","Lim-chour Food Court, Auckland CBD, Auckland, Auckland",Auckland,1010,148,-36.8583965748,174.7600173578,0,0
MoinMoin,Coffee and Tea,3.2,Average,7,NZ$,20,1,Durham Street West,"Durham Street West, Auckland",Auckland,,148,-36.8479001317,174.7651038319,0,0
Meebz Coffee Roasters,Coffee and Tea,3.2,Average,5,NZ$,10,1,Milford,"Milford, Auckland",Auckland,,148,-36.7729618618,174.7667500377,0,0
The Tasting Room,Coffee and Tea,3.2,Average,7,NZ$,10,1,Sandringham,"Sandringham, Auckland",Auckland,,148,-36.8797589893,174.7403229028,0,0
The Meus Cafe & Eatery,"Coffee and Tea, Cafe Food",3.1,Average,7,NZ$,40,2,Kumeu,"Kumeu, Auckland",Auckland,,148,-36.7734110000,174.5510740000,0,0
Coffix - Howick,Coffee and Tea,3.1,Average,8,NZ$,15,1,Howick,"Howick, Auckland",Auckland,2014,148,-36.8956908099,174.9326285720,0,0
Daily Daily,Coffee and Tea,3.1,Average,5,NZ$,15,1,Karangahape Road,"Karangahape Road, Auckland",Auckland,,148,-36.8580526631,174.7548815981,0,0
Miller's Coffee,Coffee and Tea,3.1,Average,8,NZ$,25,1,Karangahape Road,"Karangahape Road, Auckland",Auckland,1010,148,-36.8585135366,174.7608364373,0,0
Devo Coffee,Coffee and Tea,3.1,Average,7,NZ$,15,1,Devonport,"Devonport, Auckland",Auckland,0624,148,-36.8310767944,174.7964806482,0,0
Take Off Espresso,Coffee and Tea,3.1,Average,9,NZ$,25,1,Auckland Airport,"Auckland Airport, Auckland",Auckland,2154,148,-37.0064904346,174.7904580832,0,0
St Heliers Home Cookery,"Bakery, Coffee and Tea",3.1,Average,10,NZ$,25,1,St Heliers,"St Heliers, Auckland",Auckland,,148,-36.8515647278,174.8577775061,0,0
Receptionist Coffee,"Coffee and Tea, Juices",3.1,Average,4,NZ$,20,1,Lorne Street,"Lorne Street, Auckland",Auckland,,148,-36.8503090000,174.7657110000,0,0
Coffee & Durum,"Turkish, European, Cafe Food",3.0,Average,8,NZ$,45,3,Grey Lynn,"Grey Lynn, Auckland",Auckland,1021,148,-36.8590028429,174.7314699367,0,0
Cargo Coffee Shop,Coffee and Tea,3.0,Average,6,NZ$,15,1,Fort Street,"Fort Street, Auckland",Auckland,,148,-36.8459750685,174.7673726454,0,0
McCafe,Coffee and Tea,3.0,Average,9,NZ$,20,1,Glenfield,"Glenfield, Auckland",Auckland,,148,-36.7823243958,174.7213040292,0,0
Fresh Pots by Flight Coffee,Coffee and Tea,3.0,Average,4,NZ$,15,1,Queen Street,"Queen Street, Auckland",Auckland,1010,148,-36.8471113312,174.7656684369,0,0
Chiasso Coffee Roasters,Coffee and Tea,3.0,Average,8,NZ$,10,1,Devonport,"Devonport, Auckland",Auckland,0624,148,-36.8313749386,174.7964766249,0,0
Altezano Espresso,Coffee and Tea,3.0,Average,4,NZ$,25,1,Queen Street,"Queen Street, Auckland",Auckland,1010,148,-36.8464073064,174.7664841637,0,0
Cigana,Coffee and Tea,3.0,Average,4,NZ$,20,1,St Johns,"St Johns, Auckland",Auckland,1072,148,-36.8705714477,174.8460207135,0,0
Coco Mexico,Coffee and Tea,3.0,Average,4,NZ$,10,1,"Glenfield Mall, Glenfield","Glenfield Mall, Glenfield, Auckland",Auckland,,148,-36.7820816460,174.7215752676,0,0
McCafe,Coffee and Tea,3.0,Average,4,NZ$,20,1,Queen Street,"Queen Street, Auckland",Auckland,,148,-36.8504709210,174.7650327534,0,0
Customs Coffee House,Coffee and Tea,2.9,Average,23,NZ$,20,1,"Queens Arcade, Auckland CBD","Queens Arcade, Auckland CBD, Auckland",Auckland,,148,-36.8444744246,174.7665596008,0,0
The Coffee Stop,Coffee and Tea,2.9,Average,4,NZ$,25,1,Grey Lynn,"Grey Lynn, Auckland",Auckland,1021,148,-36.8660523681,174.7434869036,0,0
The Rocket Store,Coffee and Tea,2.9,Average,4,NZ$,20,1,Ponsonby,"Ponsonby, Auckland",Auckland,,148,-36.8532484675,174.7453144938,0,0
Long White Cafe,Coffee and Tea,2.9,Average,4,NZ$,30,2,Auckland Airport,"Auckland Airport, Auckland",Auckland,,148,-37.0049846468,174.7828204930,0,0
Muffin Break,"Coffee and Tea, Bakery",2.8,Average,9,NZ$,25,1,"Lynn Mall, New Lynn","Lynn Mall, New Lynn, Auckland",Auckland,,148,-36.9077090000,174.6851940000,0,0
Cigana,Coffee and Tea,2.8,Average,6,NZ$,25,1,St Heliers,"St Heliers, Auckland",Auckland,,148,-36.8596788529,174.8609106615,0,0
Alice & George,Coffee and Tea,2.8,Average,5,NZ$,30,2,Auckland Airport,"Auckland Airport, Auckland",Auckland,2154,148,-37.0063455868,174.7902539000,0,0
48 Espresso,"Cafe Food, Coffee and Tea",2.8,Average,1,NZ$,30,2,Shortland Street,"Shortland Street, Auckland",Auckland,1010,148,-36.8468886411,174.7685806453,0,0
Atomic,"Cafe Food, Coffee and Tea",0,Not rated,3,NZ$,40,2,Shortland Street,"Shortland Street, Auckland",Auckland,1010,148,-36.8471191119,174.7689528018,0,0
Moo Cafe,Coffee and Tea,0,Not rated,1,NZ$,15,1,Hobsonville,"Hobsonville, Auckland",Auckland,,148,-36.8103879561,174.6331200376,0,0
Santini,Coffee and Tea,0,Not rated,3,NZ$,15,1,Devonport,"Devonport, Auckland",Auckland,0624,148,-36.8306903591,174.7976856306,0,0
Coral Tea,Coffee and Tea,0,Not rated,0,NZ$,15,1,Queen Street,"Queen Street, Auckland",Auckland,1010,148,-36.8538534351,174.7634988651,0,0
Little Albert Coffee,Coffee and Tea,0,Not rated,3,NZ$,15,1,Albert Street,"Albert Street, Auckland",Auckland,,148,-36.8480530000,174.7634940000,0,0
Too Good,"Coffee and Tea, Desserts",0,Not rated,3,NZ$,20,1,Ponsonby,"Ponsonby, Auckland",Auckland,,148,-36.8565128209,174.7427878529,0,0
Ferry Cafe,Coffee and Tea,0,Not rated,2,NZ$,30,2,Quay Street West,"Quay Street West, Auckland",Auckland,1010,148,-36.8432627264,174.7673753277,0,0
Myers Kitchen,Coffee and Tea,0,Not rated,1,NZ$,15,1,Pitt Street,"Pitt Street, Auckland",Auckland,,148,-36.8541882443,174.7618483007,0,0
Altezano Brothers,Coffee and Tea,0,Not rated,3,NZ$,25,1,Fort Street,"Fort Street, Auckland",Auckland,,148,-36.8462414948,174.7671842203,0,0
The Paper Cup,"Coffee and Tea, Ice Cream",0,Not rated,2,NZ$,20,1,Waimauku,"Waimauku, Auckland",Auckland,0064,148,-36.7657110000,174.4930140000,0,0
ActiveZone Cafe,Coffee and Tea,0,Not rated,3,NZ$,25,1,Glenfield,"Glenfield, Auckland",Auckland,,148,-36.7836176160,174.7240442410,0,0
Wild Bean Cafe,Coffee and Tea,0,Not rated,2,NZ$,30,2,Henderson,"Henderson, Auckland",Auckland,,148,-36.8856484009,174.6449311450,0,0
Brewed Awakening,Coffee and Tea,0,Not rated,2,NZ$,20,1,Te Atatu Peninsula,"Te Atatu Peninsula, Auckland",Auckland,,148,-36.8420324951,174.6535608172,0,0
Anastasis Coffee Roasters,Coffee and Tea,0,Not rated,0,NZ$,15,1,Pt Chevalier,"Pt Chevalier, Auckland",Auckland,,148,-36.8647715381,174.7058716044,0,0
Lola's,Coffee and Tea,0,Not rated,1,NZ$,15,1,Devonport,"Devonport, Auckland",Auckland,0622,148,-36.8133561941,174.7926729173,0,0
The Shortland Street Kiosk,Cafe Food,0,Not rated,1,NZ$,30,2,Shortland Street,"Shortland Street, Auckland",Auckland,1010,148,-36.8471416492,174.7682235763,0,0
Island Coffee,Cafe Food,0,Not rated,1,NZ$,20,1,Waiheke Island,"Waiheke Island, Auckland",Auckland,,148,-36.7960519315,175.0464005023,0,0
Elemento,"Coffee and Tea, Cafe Food",0,Not rated,0,NZ$,20,1,Newmarket,"Newmarket, Auckland",Auckland,,148,-36.8701876260,174.7779093683,0,0
Bean n Gone,Coffee and Tea,0,Not rated,2,NZ$,20,1,Sunnynook,"Sunnynook, Auckland",Auckland,,148,-36.7475149902,174.7396868840,0,0
Utopia Coffee ,Coffee and Tea,0,Not rated,1,NZ$,15,1,Hobson Street,"Hobson Street, Auckland",Auckland,,148,-36.8449420878,174.7631749883,0,0
The Annex,Coffee and Tea,0,Not rated,0,NZ$,25,1,Waiheke Island,"Waiheke Island, Auckland",Auckland,,148,-36.7973110000,175.0445980000,0,0
Coffix,Coffee and Tea,0,Not rated,1,NZ$,10,1,Birkenhead,"Birkenhead, Auckland",Auckland,,148,-36.8122006403,174.7260719910,0,0
Roma Coffee Roasters,"Bakery, Coffee and Tea, Cafe Food",0,Not rated,1,NZ$,25,1,Drury,"Drury, Auckland",Auckland,,148,-37.1047294062,174.9514342099,0,0
Hepbrun Road Lunch Bar & Takeaway,European,0,Not rated,1,NZ$,20,1,Glendene,"Glendene, Auckland",Auckland,,148,-36.8880849146,174.6597064287,0,0
InCafe,Coffee and Tea,0,Not rated,1,NZ$,10,1,Freemans Bay,"Freemans Bay, Auckland",Auckland,1010,148,-36.8498353415,174.7547877207,0,0
The Daily Grind,Coffee and Tea,0,Not rated,1,NZ$,10,1,Warkworth,"Warkworth, Auckland",Auckland,,148,-36.3974524833,174.6656086296,0,0
Hotshot Espresso,Coffee and Tea,0,Not rated,1,NZ$,25,1,Waiheke Island,"Waiheke Island, Auckland",Auckland,,148,-36.7958317777,175.0459565967,0,0
Wild Bean Cafe,Coffee and Tea,0,Not rated,1,NZ$,30,2,Takapuna,"Takapuna, Auckland",Auckland,0622,148,-36.7982617581,174.7834813222,0,0
The Coffee Guy,Coffee and Tea,0,Not rated,1,NZ$,10,1,Howick,"Howick, Auckland",Auckland,,148,-36.9586750000,174.9163140000,0,0
The Coffee Guy,Coffee and Tea,0,Not rated,1,NZ$,10,1,Forrest Hill,"Forrest Hill, Auckland",Auckland,,148,-36.7586851803,174.7553576902,0,0
ITi Espresso Bar,Coffee and Tea,0,Not rated,0,NZ$,15,1,Onehunga,"Onehunga, Auckland",Auckland,,148,-36.9160354345,174.7841931135,0,0
Sticky Cafe,"Coffee and Tea, Cafe Food",0,Not rated,0,NZ$,20,1,Henderson,"Henderson, Auckland",Auckland,,148,-36.8580086680,174.6285307780,0,0
N's Sweet's,Cafe Food,0,Not rated,0,NZ$,20,1,Glen Innes,"Glen Innes, Auckland",Auckland,,148,-36.8704440438,174.8658506200,0,0
Aunty Cafe,Coffee and Tea,0,Not rated,0,NZ$,10,1,Glenfield,"Glenfield, Auckland",Auckland,,148,-36.7718586058,174.7055061534,0,0
The Coffee Guy,Coffee and Tea,0,Not rated,0,NZ$,10,1,Sandringham,"Sandringham, Auckland",Auckland,,148,-36.8883104343,174.7374686971,0,0
Cafe M&S,Coffee and Tea,0,Not rated,0,NZ$,0,1,Queen Street,"Queen Street, Auckland",Auckland,,148,-36.8543704035,174.7644329444,0,0
The Coffee Guy,Coffee and Tea,0,Not rated,0,NZ$,10,1,East Tamaki,"East Tamaki, Auckland",Auckland,,148,-36.9329580000,174.8957820000,0,0
The Coffee Guy,Coffee and Tea,0,Not rated,0,NZ$,10,1,Hillcrest,"Hillcrest, Auckland",Auckland,,148,-36.7818300340,174.7384014353,0,0
The Coffee Guy,Coffee and Tea,0,Not rated,0,NZ$,10,1,Manukau,"Manukau, Auckland",Auckland,,148,-36.9893440000,174.9150340000,0,0
The Tinman,Coffee and Tea,0,Not rated,0,NZ$,10,1,Orakei,"Orakei, Auckland",Auckland,,148,-36.8564052454,174.8146931827,0,0
The Coffee Guy,Coffee and Tea,0,Not rated,0,NZ$,10,1,Pukekohe,"Pukekohe, Auckland",Auckland,,148,-37.1558774594,174.8923706263,0,0
Dairy Beanz Coffee Roasters,Coffee and Tea,0,Not rated,0,NZ$,0,1,Pukekohe,"Pukekohe, Auckland",Auckland,,148,-37.2007907130,174.9060884491,0,0
The Coffee Guy,Coffee and Tea,0,Not rated,0,NZ$,10,1,Remuera,"Remuera, Auckland",Auckland,,148,-36.8652149357,174.7920285165,0,0
The Coffee Guy,Coffee and Tea,0,Not rated,0,NZ$,10,1,Rothesay Bay,"Rothesay Bay, Auckland",Auckland,,148,-36.7307184992,174.7333632410,0,0
The Coffee Guy,Coffee and Tea,0,Not rated,0,NZ$,10,1,Penrose,"Penrose, Auckland",Auckland,,148,-36.9078390000,174.8293270000,0,0
Espresso Alley,Coffee and Tea,0,Not rated,0,NZ$,0,1,Milford,"Milford, Auckland",Auckland,,148,-36.7818517849,174.7574266791,0,0
Slam,Coffee and Tea,0,Not rated,0,NZ$,10,1,Waiheke Island,"Waiheke Island, Auckland",Auckland,,148,-36.7849556570,175.0187660381,0,0
Streetwise Coffee Pukekohe,"Coffee and Tea, Finger Food",0,Not rated,0,NZ$,0,1,Pukekohe,"Pukekohe, Auckland",Auckland,,148,-37.2074179177,174.9093292281,0,0
Best Ugly Bagels,"American, Deli",4.6,Excellent,311,NZ$,30,2,"City Works Depot, Auckland CBD","City Works Depot, Auckland CBD, Auckland",Auckland,1010,148,-36.8498590000,174.7585400000,0,0
Best Ugly Bagels,"American, Deli",4.6,Excellent,294,NZ$,30,2,Newmarket,"Newmarket, Auckland",Auckland,1050,148,-36.8679629779,174.7765602171,0,0
Big J's Takeaways,Fast Food,4.5,Excellent,477,NZ$,25,1,Mt Wellington,"Mt Wellington, Auckland",Auckland,,148,-36.9126800684,174.8261277750,0,0
Eden Noodles Cafe 四川担担面,"Chinese, Hot Pot",4.4,Very Good,501,NZ$,50,3,Mt Eden,"Mt Eden, Auckland",Auckland,1024,148,-36.8722453812,174.7523961961,0,0
Kai Eatery,"Asian, Asian Fusion",4.4,Very Good,89,NZ$,25,1,Queen Street,"Queen Street, Auckland",Auckland,,148,-36.8522217556,174.7646401450,0,0
Popa's Pretzel,"American, Fast Food",4.3,Very Good,180,NZ$,25,1,Queen Street,"Queen Street, Auckland",Auckland,,148,-36.8520983453,174.7641663998,0,0
No. 1 Pancake,Korean,4.3,Very Good,311,NZ$,20,1,Wellesley Street East,"Wellesley Street East, Auckland",Auckland,1010,148,-36.8509897904,174.7651524469,0,0
Gong Cha 贡茶,"Taiwanese, Bubble Tea",4.2,Very Good,192,NZ$,20,1,Lorne Street,"Lorne Street, Auckland",Auckland,1010,148,-36.8509404255,174.7652751580,0,0
Better Burger,Burger,4.2,Very Good,230,NZ$,25,1,Vulcan Lane,"Vulcan Lane, Auckland",Auckland,1010,148,-36.8473136298,174.7666206211,0,0
Revive Cafe,Healthy Food,4.2,Very Good,174,NZ$,30,2,Lorne Street,"Lorne Street, Auckland",Auckland,1010,148,-36.8506890397,174.7655782476,0,0
Whoopi,Bakery,4.2,Very Good,137,NZ$,20,1,Newmarket,"Newmarket, Auckland",Auckland,1050,148,-36.8712041726,174.7781125456,0,0
The Pakuranga Pizza,Pizza,4.2,Very Good,146,NZ$,35,2,Pakuranga,"Pakuranga, Auckland",Auckland,,148,-36.9153741305,174.8895543069,0,0
Better Burger,Burger,4.1,Very Good,534,NZ$,25,1,Britomart,"Britomart, Auckland",Auckland,,148,-36.8450311661,174.7688897699,0,0
Bird On A Wire,"Healthy Food, Fast Food, Salad",4.1,Very Good,206,NZ$,40,2,"Ponsonby Central, Ponsonby","Ponsonby Central, Ponsonby, Auckland",Auckland,,148,-36.8561828507,174.7464681789,0,0
Crepes A Go Go,"French, Desserts",4.1,Very Good,91,NZ$,35,2,"Ponsonby Central, Ponsonby","Ponsonby Central, Ponsonby, Auckland",Auckland,,148,-36.8562654775,174.7462180629,0,0
Pizza Club,Pizza,4.1,Very Good,124,NZ$,50,3,Elliott Street,"Elliott Street, Auckland",Auckland,,148,-36.8490438780,174.7634663433,0,0
Harlan Pepper Food Co.,Cafe Food,4.1,Very Good,24,NZ$,40,2,Kingsland,"Kingsland, Auckland",Auckland,1021,148,-36.8681378622,174.7514406591,0,0
Little & Kitchen,Korean,4.1,Very Good,50,NZ$,25,1,Glen Innes,"Glen Innes, Auckland",Auckland,,148,-36.8791652226,174.8556300625,0,0
Fish Smith,"Fish and Chips, Fast Food",4.1,Very Good,78,NZ$,35,2,Herne Bay,"Herne Bay, Auckland",Auckland,1011,148,-36.8454070650,174.7355160490,0,0
Moustache Milk & Cookie Bar,"Desserts, Coffee and Tea",4.1,Very Good,53,NZ$,30,2,"University Of Auckland, Auckland CBD","University Of Auckland, Auckland CBD, Auckland",Auckland,,148,-36.8521063938,174.7688357905,0,0
Goodlife Juice Co.,"Healthy Food, Juices",4.1,Very Good,49,NZ$,30,2,Fort Street,"Fort Street, Auckland",Auckland,1010,148,-36.8456700052,174.7683345527,0,0
Basu Lounge 巴蜀风,"Chinese, Dumplings",4.0,Very Good,120,NZ$,40,2,Takapuna,"Takapuna, Auckland",Auckland,0622,148,-36.7898369055,174.7728869319,0,0
Mexican Specialities,Mexican,4.0,Very Good,142,NZ$,30,2,Ellerslie,"Ellerslie, Auckland",Auckland,1051,148,-36.8909737157,174.8220293596,0,0
Renkon,Japanese,4.0,Very Good,149,NZ$,40,2,Parnell,"Parnell, Auckland",Auckland,,148,-36.8554397418,174.7802395374,0,0
NZ Kebabs / Sensational Chicken,Fast Food,4.0,Very Good,101,NZ$,25,1,Symonds Street,"Symonds Street, Auckland",Auckland,1010,148,-36.8550684529,174.7668744251,0,0
Revive Cafe,"Healthy Food, Salad",4.0,Very Good,109,NZ$,30,2,Wyndham Street,"Wyndham Street, Auckland",Auckland,1010,148,-36.8475027811,174.7648607567,0,0
Gong Cha 贡茶,"Taiwanese, Bubble Tea",4.0,Very Good,54,NZ$,20,1,Queen Street,"Queen Street, Auckland",Auckland,,148,-36.8480820376,174.7657871246,0,0
Sushi Pac,"Sushi, Japanese",4.0,Very Good,66,NZ$,30,2,High Street,"High Street, Auckland",Auckland,1010,148,-36.8483379930,174.7663802281,0,0
Burgz Burger,Fast Food,4.0,Very Good,64,NZ$,50,3,"Elliott Stables, Auckland CBD","Elliott Stables, Auckland CBD, Auckland",Auckland,,148,-36.8525630107,174.7624018416,0,0
Happy Boy Eatery,Burger,3.9,Good,184,NZ$,50,3,Royal Oak,"Royal Oak, Auckland",Auckland,,148,-36.9115447809,174.7759976238,0,0
Al's Deli,American,3.9,Good,530,NZ$,60,3,Queen Street,"Queen Street, Auckland",Auckland,1010,148,-36.8566748545,174.7624380514,0,0
Velvet Burger,Burger,3.9,Good,271,NZ$,50,3,Fort Street,"Fort Street, Auckland",Auckland,,148,-36.8463914765,174.7672687098,0,0
7 Siri - Taste of Sri Lanka,Sri Lankan,3.9,Good,118,NZ$,40,2,Sandringham,"Sandringham, Auckland",Auckland,,148,-36.8921859981,174.7362674028,0,0
The White Lady,"Burger, Fast Food",3.9,Good,175,NZ$,35,2,Commerce Street,"Commerce Street, Auckland",Auckland,1010,148,-36.8456268080,174.7677562013,0,0
Ensalada Cafe,"Filipino, International",3.9,Good,98,NZ$,35,2,Karangahape Road,"Karangahape Road, Auckland",Auckland,,148,-36.8580735875,174.7582296655,0,0
Texas Chicken,Fast Food,3.9,Good,125,NZ$,40,2,Henderson,"Henderson, Auckland",Auckland,,148,-36.8531532283,174.6307241544,0,0
Bird On A Wire,"Healthy Food, Fast Food, Salad",3.9,Good,150,NZ$,40,2,Takapuna,"Takapuna, Auckland",Auckland,,148,-36.7877049721,174.7725023702,0,0
Texas Chicken,Fast Food,3.9,Good,137,NZ$,40,2,"Westfield Manukau City, Manukau","Westfield Manukau City, Manukau, Auckland",Auckland,,148,-36.9915790360,174.8821856082,0,0
Hello Mister,"Asian, Vietnamese, Pho",3.9,Good,88,NZ$,40,2,Victoria Street West,"Victoria Street West, Auckland",Auckland,,148,-36.8475569776,174.7583869100,0,0
The Ancient Mariner,"Fish and Chips, Seafood",3.9,Good,120,NZ$,25,1,Mt Eden,"Mt Eden, Auckland",Auckland,1024,148,-36.8710204442,174.7611458972,0,0
Renkon,Japanese,3.9,Good,124,NZ$,40,2,Durham Street East,"Durham Street East, Auckland",Auckland,1010,148,-36.8485306297,174.7660234943,0,0
Wang Wang Spring Pancake Restaurant 旺旺春饼,Chinese,3.9,Good,56,NZ$,30,2,Balmoral,"Balmoral, Auckland",Auckland,1024,148,-36.8905243001,174.7463246808,0,0
KS Chicken,Korean,3.9,Good,82,NZ$,30,2,Rosedale,"Rosedale, Auckland",Auckland,,148,-36.7430531217,174.7253719345,0,0
Top Cafe 一品居,"Chinese, Dumplings",3.9,Good,76,NZ$,30,2,Karangahape Road,"Karangahape Road, Auckland",Auckland,1010,148,-36.8585132684,174.7603516281,0,0
BurgerFuel,Burger,3.9,Good,91,NZ$,40,2,Queen Street,"Queen Street, Auckland",Auckland,,148,-36.8515590938,174.7640198842,0,0
Bruce Lee Sushi & Roll,"Sushi, Japanese",3.9,Good,130,NZ$,30,2,Newmarket,"Newmarket, Auckland",Auckland,1050,148,-36.8701605358,174.7776746750,0,0
Sim's Kitchen,Malaysian,3.9,Good,34,NZ$,30,2,Hillsborough,"Hillsborough, Auckland",Auckland,,148,-36.9293902959,174.7405341268,0,0
Sushi Pac,"Sushi, Japanese",3.9,Good,67,NZ$,30,2,Queen Street,"Queen Street, Auckland",Auckland,,148,-36.8493754888,174.7646947950,0,0
Dimsum & Dumpling House 点心饺子馆,"Asian, Chinese, Fusion",3.9,Good,42,NZ$,40,2,Balmoral,"Balmoral, Auckland",Auckland,,148,-36.8886922879,174.7483108565,0,0
Spicy House,Chinese,3.8,Good,400,NZ$,40,2,Balmoral,"Balmoral, Auckland",Auckland,1041,148,-36.8884008029,174.7471729294,0,0
The Flaming Onion,Fast Food,3.8,Good,109,NZ$,30,2,Northcote,"Northcote, Auckland",Auckland,0627,148,-36.8018873895,174.7345769405,0,0
NZ Kebabs Sensational Chicken,Fast Food,3.8,Good,68,NZ$,25,1,Mt Roskill,"Mt Roskill, Auckland",Auckland,,148,-36.9212254129,174.7359649837,0,0
Lime Thai,Thai,3.8,Good,79,NZ$,40,2,"Sky City Metro, Auckland CBD","Sky City Metro, Auckland CBD, Auckland",Auckland,,148,-36.8515556061,174.7633758187,0,0
Golden Barbeque Noodle House 千里香,"Chinese, BBQ",3.8,Good,69,NZ$,50,3,Mt Eden,"Mt Eden, Auckland",Auckland,1024,148,-36.8778548430,174.7509893775,0,0
Burger Geek,Fast Food,3.8,Good,56,NZ$,40,2,Eden Terrace,"Eden Terrace, Auckland",Auckland,,148,-36.8633147188,174.7614027187,0,0
Royal Horse 骏马快餐,Chinese,3.8,Good,49,NZ$,35,2,Three Kings,"Three Kings, Auckland",Auckland,1042,148,-36.9093154399,174.7571071610,0,0
Gong Cha 贡茶,"Taiwanese, Bubble Tea",3.8,Good,46,NZ$,20,1,Newmarket,"Newmarket, Auckland",Auckland,1023,148,-36.8670947199,174.7785671800,0,0
Sprout,Vietnamese,3.8,Good,42,NZ$,30,2,"Westfield Manukau City, Manukau","Westfield Manukau City, Manukau, Auckland",Auckland,2104,148,-36.9916516079,174.8818774894,0,0
District 5,"Vietnamese, Coffee and Tea",3.8,Good,46,NZ$,40,2,Shortland Street,"Shortland Street, Auckland",Auckland,1010,148,-36.8467595879,174.7674953565,0,0
Shubh,"North Indian, Indian",3.8,Good,59,NZ$,30,2,Sandringham,"Sandringham, Auckland",Auckland,,148,-36.8916784024,174.7366093844,0,0
Pastrami & Rye,"Deli, American, Sandwich",3.8,Good,27,NZ$,30,2,Ellerslie,"Ellerslie, Auckland",Auckland,,148,-36.8976441142,174.8088117689,0,0
