name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,locality_verbose,city,zipcode,country_id,latitude,longitude,has_online_delivery,has_table_booking
Un Posto a Milano,"Cafe, Healthy Food, Mediterranean, Italian",4.1,Very Good,103,€,70,4,Porta Romana,"Porta Romana, Milano",Milano,20135,99,45.4511450000,9.2114840000,0,0
Le Biciclette Cafè,"Burger, Italian",4.1,Very Good,77,€,50,4,Ticinese,"Ticinese, Milano",Milano,20123,99,45.4574788608,9.1774088144,0,0
Rangoli,"Indian, Pakistani",4.1,Very Good,69,€,60,4,Moscova,"Moscova, Milano",Milano,20121,99,45.4777222222,9.1878000000,0,0
Giulio Pane e Ojo,"Roman, Italian",4.1,Very Good,65,€,50,4,Porta Romana,"Porta Romana, Milano",Milano,20135,99,45.4519420000,9.2046620000,0,0
Zushi,"Sushi, Japanese",4.1,Very Good,55,€,60,4,Moscova,"Moscova, Milano",Milano,20121,99,45.4806506482,9.1824004054,0,0
Donna Sophia dal 1931,"Pizza, Neapolitan, Italian",4.1,Very Good,28,€,40,3,Missori - Colonne,"Missori - Colonne, Milano",Milano,20122,99,45.4593850000,9.1815640000,0,0
Da Cenciaioli,"Tuscan, Italian",4.1,Very Good,31,€,70,4,Sempione,"Sempione, Milano",Milano,20145,99,45.4796132355,9.1643860191,0,0
Ramen House,"Dim Sum, Chinese, Japanese, Asian",4.1,Very Good,34,€,50,4,Porta Romana,"Porta Romana, Milano",Milano,20135,99,45.4593730000,9.2071220000,0,0
Mamai,"Italian, Mediterranean",4.1,Very Good,24,€,80,4,Bocconi,"Bocconi, Milano",Milano,20135,99,45.4483670000,9.2054690000,0,0
Bjork Swedish Brasserie,"Swedish, Scandinavian",4.1,Very Good,44,€,80,4,Buenos Aires,"Buenos Aires, Milano",Milano,20124,99,45.4771370496,9.2021736503,0,0
Rebelot del Pont,"Haute Cuisine, Italian",4.1,Very Good,40,€,80,4,Navigli,"Navigli, Milano",Milano,20143,99,45.4510810000,9.1721190000,0,0
Ajoblanco,"Tapas, Spanish",4.1,Very Good,33,€,50,4,Isola,"Isola, Milano",Milano,20159,99,45.4920780844,9.1889587417,0,0
Bomaki,"Fusion, Sushi, Japanese, Brazilian",4.1,Very Good,22,€,70,4,Washington,"Washington, Milano",Milano,20148,99,45.4681380000,9.1514180000,0,0
Primè,"Seafood, Steak, Mediterranean",4.1,Very Good,36,€,60,4,Garibaldi,"Garibaldi, Milano",Milano,20121,99,45.4806696896,9.1857307032,0,0
Oasi Giapponese,"Sushi, Japanese, Asian",4.1,Very Good,26,€,70,4,Bande Nere,"Bande Nere, Milano",Milano,20147,99,45.4587472222,9.1312277778,0,0
Delicatessen,"Altoatesine, Italian",4.1,Very Good,25,€,70,4,Buenos Aires,"Buenos Aires, Milano",Milano,20124,99,45.4776944444,9.2044805556,0,0
Warsà,"Ethiopian, African",4.1,Very Good,47,€,50,4,Porta Venezia,"Porta Venezia, Milano",Milano,20129,99,45.4736961154,9.2094635591,0,0
Macinata,Burger,4.1,Very Good,35,€,30,3,Brera,"Brera, Milano",Milano,20121,99,45.4743944444,9.1887666667,0,0
The Botanical Club of Milano,"Italian, Modern European",4.1,Very Good,22,€,70,4,Isola,"Isola, Milano",Milano,20159,99,45.4865470000,9.1865320000,0,0
Bove's,"Steak, Burger",4.1,Very Good,17,€,75,4,Ticinese,"Ticinese, Milano",Milano,,99,45.4566326928,9.1741345078,0,0
Cacio e Pepe,"Roman, Italian",4.1,Very Good,30,€,50,4,Ticinese,"Ticinese, Milano",Milano,20122,99,45.4526206302,9.1820758581,0,0
Don Juan,Argentine,4.1,Very Good,36,€,80,4,Bocconi,"Bocconi, Milano",Milano,20135,99,45.4506602390,9.1992644593,0,0
Joe Cipolla,"Steak, Grill, Italian",4.1,Very Good,21,€,60,4,Navigli,"Navigli, Milano",Milano,20144,99,45.4531583333,9.1724416667,0,0
Panini Durini,"Cafe, Panini, Tavola Fredda",4.0,Very Good,63,€,30,3,Sant'Ambrogio,"Sant'Ambrogio, Milano",Milano,20123,99,45.4657820000,9.1760010000,0,0
Sakura,"Sushi, Japanese, Chinese, Asian",4.0,Very Good,45,€,45,3,Porta Romana,"Porta Romana, Milano",Milano,20122,99,45.4583080000,9.1919250000,0,0
Maio,"Cafe, Mediterranean, Modern European",4.0,Very Good,42,€,100,4,"La Rinascente, Duomo","La Rinascente, Duomo, Milano",Milano,20121,99,45.4648510000,9.1907980000,0,0
Officina 12,"Pizza, Mediterranean, Italian",4.0,Very Good,45,€,80,4,Navigli,"Navigli, Milano",Milano,20144,99,45.4520086474,9.1752379015,0,0
Obicà,"Neapolitan, Cucina Campana, Pizza, Italian",4.0,Very Good,26,€,60,4,Brera,"Brera, Milano",Milano,20121,99,45.4716444444,9.1840000000,0,0
Kanji Evo,"Sushi, Japanese, Asian",4.0,Very Good,36,€,60,4,Porta Venezia,"Porta Venezia, Milano",Milano,20129,99,45.4773490000,9.2121830000,0,0
Muu House,"Steak, Grill, Burger",4.0,Very Good,26,€,90,4,Cinque Giornate,"Cinque Giornate, Milano",Milano,20129,99,45.4672861111,9.2067916667,0,0
Ricci,"Italian, American, Continental",4.0,Very Good,32,€,80,4,Repubblica,"Repubblica, Milano",Milano,20124,99,45.4807130000,9.1987120000,0,0
Chinese Box Bar,Italian,4.0,Very Good,26,€,40,3,Moscova,"Moscova, Milano",Milano,20121,99,45.4789549987,9.1850819439,0,0
MamaEster,"Lombard, Italian, Mediterranean",4.0,Very Good,19,€,60,4,Washington,"Washington, Milano",Milano,20146,99,45.4655090000,9.1520080000,0,0
Baobab,"Burger, American",4.0,Very Good,26,€,40,3,Washington,"Washington, Milano",Milano,20149,99,45.4691590555,9.1536394134,0,0
Gallura,"Seafood, Sardinian, Italian",4.0,Very Good,28,€,100,4,Washington,"Washington, Milano",Milano,20149,99,45.4663212384,9.1503369436,0,0
Burger Wave,Burger,4.0,Very Good,48,€,25,2,Navigli,"Navigli, Milano",Milano,20136,99,45.4470530354,9.1766551137,0,0
Casa Lucia,"Pizza, Italian, Mediterranean",4.0,Very Good,26,€,70,4,Washington,"Washington, Milano",Milano,20149,99,45.4674183847,9.1526228562,0,0
Mun,"Sushi, Japanese, Dim Sum, Chinese, Asian",4.0,Very Good,15,€,60,4,Garibaldi,"Garibaldi, Milano",Milano,20154,99,45.4824990000,9.1820400000,0,0
Tekei Sushi House,"Sushi, Japanese, Asian",4.0,Very Good,18,€,50,4,Porta Romana,"Porta Romana, Milano",Milano,20135,99,45.4619470000,9.2135270000,0,0
Osaka,"Sushi, Japanese",4.0,Very Good,39,€,80,4,Moscova,"Moscova, Milano",Milano,20121,99,45.4761609327,9.1840586811,0,0
Paper Moon,"Pizza, Italian, Mediterranean",4.0,Very Good,27,€,80,4,San Babila,"San Babila, Milano",Milano,20121,99,45.4673459634,9.1968984157,0,0
Di Gennaro,"Pizza, Italian",4.0,Very Good,23,€,60,4,Duomo,"Duomo, Milano",Milano,20121,99,45.4656325130,9.1915802658,0,0
Izakaya Sampei,"Sushi, Japanese, Asian",4.0,Very Good,25,€,70,4,San Babila,"San Babila, Milano",Milano,20122,99,45.4649805556,9.1959777778,0,0
La Voliera,"Tuscan, Italian",4.0,Very Good,18,€,90,4,Bocconi,"Bocconi, Milano",Milano,20135,99,45.4491230000,9.2028180000,0,0
212 - Hamburger & Delicious,"Burger, American",4.0,Very Good,39,€,30,3,Navigli,"Navigli, Milano",Milano,20144,99,45.4548510000,9.1609680000,0,0
Polpa,Burger,4.0,Very Good,36,€,35,3,Bocconi,"Bocconi, Milano",Milano,20135,99,45.4506444444,9.2010472222,0,0
Il Pesciolone,"Seafood, Mediterranean",4.0,Very Good,25,€,70,4,Isola,"Isola, Milano",Milano,20159,99,45.4883035918,9.1890304908,0,0
La Magolfa,"Lombard, Italian",4.0,Very Good,21,€,30,3,Navigli,"Navigli, Milano",Milano,20143,99,45.4501611111,9.1753583333,0,0
Wang Jiao,"Chinese, Asian",4.0,Very Good,23,€,50,4,Loreto,"Loreto, Milano",Milano,20137,99,45.4871833333,9.2182111111,0,0
Luini,"Street Food, Bakery",4.7,Excellent,234,€,10,1,Duomo,"Duomo, Milano",Milano,20121,99,45.4657075231,9.1914293915,0,0
Nun,"Street Food, Kebab",4.5,Excellent,56,€,20,2,Porta Venezia,"Porta Venezia, Milano",Milano,20129,99,45.4777750000,9.2089694444,0,0
Maido! - Okonomiyaki street food,"Sushi, Japanese, Asian",4.4,Very Good,58,€,30,3,Navigli,"Navigli, Milano",Milano,20144,99,45.4553027778,9.1678472222,0,0
Vero Sapore Greco,Greek,4.3,Very Good,73,€,25,2,Navigli,"Navigli, Milano",Milano,20143,99,45.4521608205,9.1762252897,0,0
202 - Hamburger & Delicious,"Burger, American",4.3,Very Good,60,€,30,3,Ticinese,"Ticinese, Milano",Milano,20123,99,45.4596584256,9.1812339798,0,0
Spontini,Pizza,4.3,Very Good,33,€,15,1,Duomo,"Duomo, Milano",Milano,20123,99,45.4632199092,9.1885768622,0,0
Spontini,Pizza,4.2,Very Good,63,€,15,1,Duomo,"Duomo, Milano",Milano,20121,99,45.4655567974,9.1910116374,0,0
Pescaria,"Seafood, Panini",4.1,Very Good,32,€,20,2,Garibaldi,"Garibaldi, Milano",Milano,20154,99,0.0000000000,0.0000000000,0,0
La Ravioleria Sarpi,"Chinese, Asian, Street Food",4.3,Very Good,38,€,15,1,Chinatown,"Chinatown, Milano",Milano,20154,99,45.4813850000,9.1759470000,0,0
Amuse Bouche,Panini,4.2,Very Good,21,€,15,1,Navigli,"Navigli, Milano",Milano,20144,99,45.4554230000,9.1681490000,0,0
Flower Burger,Burger,4.2,Very Good,31,€,30,3,Buenos Aires,"Buenos Aires, Milano",Milano,20124,99,45.4757868912,9.2024861276,0,0
Trita,Burger,4.0,Very Good,58,€,25,2,Ticinese,"Ticinese, Milano",Milano,20123,99,45.4531138336,9.1790952533,0,0
Noodles Italian Spaghetti Bar,"Street Food, Fusion, Asian, Italian",4.0,Very Good,34,€,30,3,Navigli,"Navigli, Milano",Milano,20144,99,45.4532039128,9.1719666123,0,0
Mariù Kebabberia Gastronomica,"Street Food, Kebab",4.0,Very Good,42,€,20,2,Bocconi,"Bocconi, Milano",Milano,20135,99,45.4509890000,9.1986030000,0,0
Mr Panozzo,"Pizza, Panini",4.0,Very Good,20,€,20,2,Città Studi,"Città Studi, Milano",Milano,20131,99,45.4773820000,9.2186160000,0,0
The Bagel Factory,"Cafe, American",4.0,Very Good,26,€,15,1,Ticinese,"Ticinese, Milano",Milano,20123,99,45.4529741284,9.1807981208,0,0
Tutti Fritti,"Street Food, Fish and Chips",4.0,Very Good,19,€,20,2,Ticinese,"Ticinese, Milano",Milano,20123,99,45.4585989908,9.1810049862,0,0
MAMAstrEAT,"Street Food, Mexican",3.9,Good,34,€,20,2,Ticinese,"Ticinese, Milano",Milano,20123,99,45.4561065948,9.1807575524,0,0
Panini Durini,"Cafe, Panini, Tavola Fredda",3.9,Good,23,€,30,3,San Babila,"San Babila, Milano",Milano,20122,99,45.4654968362,9.1979769990,0,0
Musubi,"Sushi, Japanese, Asian",3.9,Good,24,€,25,2,Duomo,"Duomo, Milano",Milano,20121,99,45.4657359752,9.1913412139,0,0
Panini Durini,"Cafe, Panini, Tavola Fredda",3.9,Good,23,€,30,3,Duomo,"Duomo, Milano",Milano,20121,99,45.4651610523,9.1885456815,0,0
Mani In Pasta,"Pizza, Italian",3.9,Good,20,€,20,2,Turro Gorla Greco,"Turro Gorla Greco, Milano",Milano,20127,99,45.5036138889,9.2397833333,0,0
Amsterdam Chips,Street Food,3.9,Good,30,€,10,1,Missori - Colonne,"Missori - Colonne, Milano",Milano,20123,99,45.4608970338,9.1834142804,0,0
Centoventicinque,"Tavola Fredda, Italian",3.9,Good,20,€,15,1,Bovisa,"Bovisa, Milano",Milano,20158,99,45.5031777778,9.1623777778,0,0
Rost Eat,"Street Food, Abruzzese, Italian",3.9,Good,23,€,25,2,Navigli,"Navigli, Milano",Milano,20144,99,45.4529936495,9.1734720021,0,0
Roqus,"Street Food, Pizza, Mediterranean",3.9,Good,18,€,25,2,Bocconi,"Bocconi, Milano",Milano,20136,99,45.4516900000,9.1871020000,0,0
Margy Burger,"Burger, Panini",3.8,Good,45,€,15,1,Missori - Colonne,"Missori - Colonne, Milano",Milano,20122,99,45.4622755324,9.1941377521,0,0
Burgez,"Burger, Fast Food",3.8,Good,17,€,20,2,Navigli,"Navigli, Milano",Milano,20144,99,45.4552930969,9.1675540432,0,0
100 Montaditos,Panini,3.8,Good,21,€,15,1,Navigli,"Navigli, Milano",Milano,20136,99,45.4473820000,9.1771060000,0,0
Cose Nostre,"Street Food, Desserts, Sicilian",3.8,Good,16,€,20,2,Chiesa Rossa,"Chiesa Rossa, Milano",Milano,20142,99,45.4294130000,9.1716980000,0,0
De Santis,Panini,3.8,Good,13,€,20,2,Cadorna,"Cadorna, Milano",Milano,20123,99,45.4658305018,9.1797014326,0,0
Homu,"Chinese, Japanese, Asian",3.7,Good,9,€,45,3,Lotto - Fiera,"Lotto - Fiera, Milano",Milano,20148,99,45.4722900000,9.1431190000,0,0
Take Uè,"Street Food, Pizza, Neapolitan",3.7,Good,19,€,20,2,Bocconi,"Bocconi, Milano",Milano,20136,99,45.4514250000,9.1890194444,0,0
Yogurt ME,"Frozen Yogurt, Crepes, Desserts",3.7,Good,15,€,8,1,Ticinese,"Ticinese, Milano",Milano,20123,99,45.4560847229,9.1812990233,0,0
Antica Salumeria Laghetto,"Panini, Italian",3.7,Good,18,€,10,1,Missori - Colonne,"Missori - Colonne, Milano",Milano,20122,99,45.4616666667,9.1952166667,0,0
A' Vucciria,"Street Food, Sicilian",3.7,Good,13,€,30,3,Navigli,"Navigli, Milano",Milano,,99,45.4522650000,9.1775440000,0,0
La Piada di una Volta,"Piadineria, Emilian",3.7,Good,12,€,15,1,Missori - Colonne,"Missori - Colonne, Milano",Milano,20123,99,45.4622237982,9.1887877509,0,0
Universo Vegano,"Healthy Food, Italian",3.7,Good,18,€,20,2,Navigli,"Navigli, Milano",Milano,20143,99,45.4512560000,9.1729680000,0,0
Il Kilomangiaro,"Tavola Fredda, Lombard, Mediterranean, Italian",3.6,Good,19,€,20,2,Città Studi,"Città Studi, Milano",Milano,20133,99,45.4752694444,9.2238916667,0,0
Il Panzerotto,"Street Food, Apulian",3.7,Good,13,€,10,1,Porta Venezia,"Porta Venezia, Milano",Milano,20129,99,45.4818608213,9.2133443803,0,0
Dal Siciliano,"Tavola Fredda, Tavola Calda",3.7,Good,13,€,15,1,Bovisa,"Bovisa, Milano",Milano,20158,99,45.5029500000,9.1664166667,0,0
Anatolia,"Kebab, Pizza",3.7,Good,12,€,20,2,Lorenteggio,"Lorenteggio, Milano",Milano,20146,99,45.4514320000,9.1513760000,0,0
Corey's Soul Chicken,"Street Food, American",3.7,Good,15,€,20,2,Chinatown,"Chinatown, Milano",Milano,20154,99,45.4813583333,9.1729638889,0,0
Mekan Kebab,Kebab,3.7,Good,10,€,20,2,Lorenteggio,"Lorenteggio, Milano",Milano,20144,99,45.4514194444,9.1550027778,0,0
Tang Gourmet,"Chinese, Street Food, Asian",3.7,Good,14,€,30,3,Chinatown,"Chinatown, Milano",Milano,,99,45.4815130000,9.1773840000,0,0
The Grill - American Finest Food,"Burger, American, Fish and Chips",3.6,Good,18,€,30,3,Missori - Colonne,"Missori - Colonne, Milano",Milano,20122,99,45.4592776899,9.1921408474,0,0
BE Frites,Street Food,3.6,Good,20,€,15,1,Ticinese,"Ticinese, Milano",Milano,20123,99,45.4560769619,9.1811082512,0,0
Interior Design Caffè,"Cafe, Tavola Calda",3.6,Good,9,€,20,2,Navigli,"Navigli, Milano",Milano,,99,45.4571550000,9.1700920000,0,0
Fa bìo,Healthy Food,3.6,Good,9,€,30,3,Duomo,"Duomo, Milano",Milano,20123,99,45.4631147963,9.1842870042,0,0
Antica Pizza Fritta di Zia Esterina,"Pizza, Street Food",3.6,Good,11,€,15,1,Duomo,"Duomo, Milano",Milano,,99,45.4660490000,9.1917410000,0,0
212 - Delivery Rotisserie & Delicious,"Street Food, American",3.6,Good,11,€,25,2,Missori - Colonne,"Missori - Colonne, Milano",Milano,20123,99,45.4576388889,9.1817083333,0,0
PolentOne,"Lombard, Italian",3.6,Good,12,€,20,2,Città Studi,"Città Studi, Milano",Milano,20133,99,45.4765638889,9.2245916667,0,0
Spontini,Pizza,3.6,Good,9,€,15,1,Stazione Centrale,"Stazione Centrale, Milano",Milano,20124,99,45.4838380000,9.2038320000,0,0
ThisIsNotASushiBar,"Sushi, Japanese, Asian",3.6,Good,10,€,50,4,Porta Venezia,"Porta Venezia, Milano",Milano,20129,99,45.4721175788,9.2095621303,0,0
Macelleria Popolare,"Street Food, Steak, Panini",3.6,Good,8,€,20,2,Ticinese,"Ticinese, Milano",Milano,20123,99,45.4528330116,9.1785909981,0,0
Fancytoast,Panini,3.5,Good,6,€,20,2,Moscova,"Moscova, Milano",Milano,,99,0.0000000000,0.0000000000,0,0
Arepa'z,Latin American,3.5,Good,13,€,20,2,Navigli,"Navigli, Milano",Milano,20143,99,45.4472390000,9.1587270000,0,0
Gusto Sano Buono Italiano,"Cafe, Healthy Food",3.5,Good,11,€,20,2,Missori - Colonne,"Missori - Colonne, Milano",Milano,20122,99,45.4613915758,9.1943969205,0,0
Panzarotti,Street Food,3.5,Good,8,€,20,2,Bocconi,"Bocconi, Milano",Milano,20136,99,45.4517600000,9.1871990000,0,0
La Piadineria,Piadineria,3.5,Good,6,€,15,1,Sempione,"Sempione, Milano",Milano,20154,99,45.4811487782,9.1698369384,0,0
212 - Hamburger & Delicious,"Burger, American",3.5,Good,13,€,30,3,Sant'Ambrogio,"Sant'Ambrogio, Milano",Milano,20123,99,45.4655200000,9.1762860000,0,0
Mast Good,Piadineria,3.5,Good,11,€,15,1,Lambrate,"Lambrate, Milano",Milano,20131,99,45.4857888889,9.2299555556,0,0
Friariè,"Cucina Campana, Italian",3.5,Good,12,€,20,2,Sempione,"Sempione, Milano",Milano,20149,99,45.4843892188,9.1569204256,0,0
Olimpo della Gastronomia,"Tavola Calda, Tavola Fredda",3.5,Good,12,€,15,1,Stazione Centrale,"Stazione Centrale, Milano",Milano,20124,99,45.4873090993,9.2102574930,0,0
Souper Natural,Healthy Food,3.5,Good,7,€,20,2,San Babila,"San Babila, Milano",Milano,20122,99,45.4628859929,9.1937039047,0,0
C'era una volta una...Piada,Piadineria,3.5,Good,8,€,15,1,Repubblica,"Repubblica, Milano",Milano,20124,99,45.4813416667,9.1962416667,0,0
La Piadineria dei Fratelli Maioli,Piadineria,3.5,Good,6,€,20,2,"Brian&Barry, San Babila","Brian&Barry, San Babila, Milano",Milano,20122,99,45.4658415535,9.1983414441,0,0
La Pìda Se' Parsòt,Piadineria,3.5,Good,8,€,15,1,Bicocca,"Bicocca, Milano",Milano,20126,99,45.5143720000,9.2117860000,0,0
ThisIsNotASushiBar,"Sushi, Japanese, Asian",3.5,Good,12,€,50,4,Garibaldi,"Garibaldi, Milano",Milano,20154,99,45.4813800933,9.1851852089,0,0
