name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,locality_verbose,city,zipcode,country_id,latitude,longitude,has_online_delivery,has_table_booking
Casa Bella,"Italian, Grill, Pizza",4.4,Very Good,206,R,350,4,"Mall of Africa, Midrand","Mall of Africa, Midrand, Midrand",Midrand,,189,-26.0166120000,28.1078970000,0,0
The Local Grill,"Grill, Steak",4.4,Very Good,408,R,450,4,Parktown North,"Parktown North, Johannesburg",Johannesburg,,189,-26.1448250000,28.0288880000,0,0
Salsa Mexican Grill,Mexican,4.3,Very Good,593,R,330,4,"Pineslopes Shopping Centre, Fourways","Pineslopes Shopping Centre, Fourways, Sandton",Sandton,,189,-26.0211110000,28.0143750000,0,0
Fireroom Sushi and Grill Montecasino,Sushi,4.3,Very Good,95,R,200,3,Magaliessig,"Magaliessig, Sandton",Sandton,,189,-26.0235630000,28.0176780000,0,0
Dukes Burgers,Burger,4.3,Very Good,891,R,250,3,Greenside,"Greenside, Johannesburg",Johannesburg,,189,-26.1463333333,28.0095000000,0,0
The Foundry,"Contemporary, Burger, Pizza",4.3,Very Good,827,R,450,4,"Parktown Quarter, Parktown North","Parktown Quarter, Parktown North, Johannesburg",Johannesburg,,189,-26.1451666667,28.0280000000,0,0
LBV,"Continental, Contemporary",4.3,Very Good,352,R,350,4,"Cramerview Village Shopping Centre, Bryanston","Cramerview Village Shopping Centre, Bryanston, Sandton",Sandton,,189,-26.0742875289,28.0124209821,0,0
Thava,Indian,4.3,Very Good,434,R,360,4,Norwood,"Norwood, Johannesburg",Johannesburg,,189,-26.1491666667,28.0776666667,0,0
Mezepoli Meze & Wine Bar,Mediterranean,4.3,Very Good,372,R,250,3,Melrose Arch,"Melrose Arch, Sandton",Sandton,,189,-26.1315000000,28.0685000000,0,1
The Schwarma Co.,Middle Eastern,4.3,Very Good,416,R,330,4,Norwood,"Norwood, Johannesburg",Johannesburg,,189,-26.1577870000,28.0760490000,0,0
Lupa Osteria,"Italian, Pizza, Seafood, Desserts, Beverages",4.3,Very Good,222,R,350,4,Fourways,"Fourways, Sandton",Sandton,,189,-26.0306030000,28.0112970000,0,0
Café Del Sol TRE,"Italian, Pizza, Beverages, Desserts, Grill, Seafood",4.4,Very Good,251,R,400,4,Parkhurst,"Parkhurst, Johannesburg",Johannesburg,,189,-26.1380840000,28.0179770000,0,0
The Smokehouse and Grill,Steak,4.3,Very Good,158,R,350,4,"Pineslopes Shopping Centre, Fourways","Pineslopes Shopping Centre, Fourways, Sandton",Sandton,,189,-26.0213620000,28.0147490000,0,0
Franco's,"Pizza, Italian",4.2,Very Good,219,R,250,3,Parkview,"Parkview, Johannesburg",Johannesburg,,189,-26.1605000000,28.0265000000,0,0
The Grillhouse,"Grill, Steak",4.3,Very Good,50,R,450,4,"Alice Lane Shopping Centre, Sandown","Alice Lane Shopping Centre, Sandown, Sandton",Sandton,2196,189,0.0000000000,0.0000000000,0,0
The Green Peppercorn,"African, Mediterranean, Contemporary",4.2,Very Good,685,R,480,4,Morningside,"Morningside, Sandton",Sandton,,189,-26.0818333333,28.0573333333,0,0
Bolton Road Collection,"European, Contemporary",4.2,Very Good,393,R,400,4,Rosebank,"Rosebank, Johannesburg",Johannesburg,2021,189,-26.1489620000,28.0347440000,0,0
PRON,Chinese,4.2,Very Good,312,R,200,3,Linden,"Linden, Randburg",Randburg,,189,-26.1374040000,27.9942210000,0,0
The Countess,"Burger, Juices, American, Finger Food, Grill",4.2,Very Good,311,R,380,4,"27 Boxes, Melville, ","27 Boxes, Melville, , Johannesburg",Johannesburg,,189,-26.1756163473,28.0074203387,0,0
Perron,Mexican,4.2,Very Good,648,R,250,3,Illovo,"Illovo, Sandton",Sandton,,189,-26.1349346350,28.0483381078,0,0
Rocomamas,"Burger, Fast Food, Grill",4.2,Very Good,468,R,220,3,"Appleton's Village, Ferndale","Appleton's Village, Ferndale, Randburg",Randburg,2160,189,-26.0937980000,27.9846530000,0,0
The Fishmonger,"Seafood, Sushi",4.2,Very Good,381,R,650,4,"Thrupps Illovo Centre, Illovo","Thrupps Illovo Centre, Illovo, Sandton",Sandton,,189,-26.1298333333,28.0498333333,0,0
Perron,Mexican,4.2,Very Good,243,R,250,3,"Hobart Grove Shopping Center, Bryanston","Hobart Grove Shopping Center, Bryanston, Sandton",Sandton,,189,-26.0620550000,28.0261200000,0,0
Ghazal,Indian,4.1,Very Good,362,R,400,4,"Coachman's Crossing, Lyme Park","Coachman's Crossing, Lyme Park, Sandton",Sandton,,189,-26.0810000000,28.0171666667,0,0
Wasabi,"Sushi, Asian",4.2,Very Good,176,R,400,4,"Mall of Africa, Midrand","Mall of Africa, Midrand, Midrand",Midrand,,189,-26.0132390000,28.1041250000,0,0
Banchan - Korean Restaurant,Korean,4.2,Very Good,132,R,250,3,Parkmore,"Parkmore, Sandton",Sandton,,189,-26.1005640000,28.0477950000,0,0
Plaka,Greek,4.2,Very Good,271,R,300,4,"Cresta Shopping Centre, Cresta","Cresta Shopping Centre, Cresta, Randburg",Randburg,,189,-26.1315000000,27.9770000000,0,1
Nonna's Italian Food Bar,"Italian, Healthy Food",4.2,Very Good,141,R,200,3,"Sandton City Shopping Centre, Sandown","Sandton City Shopping Centre, Sandown, Sandton",Sandton,,189,-26.1072910000,28.0529710000,0,0
Parreirinha,Portuguese,4.2,Very Good,358,R,400,4,La Rochelle,"La Rochelle, Johannesburg South",Johannesburg South,2190,189,-26.2395000000,28.0540000000,0,0
Mythos,"Mediterranean, Greek, International",4.2,Very Good,238,R,300,4,"Bedford Centre, Bedfordview","Bedford Centre, Bedfordview, East Rand",East Rand,,189,-26.1876130000,28.1224300000,0,0
Workshop 55,"Contemporary, Beverages, Desserts, Ethiopian, Healthy Food, International, Mediterranean, South African",4.2,Very Good,178,R,460,4,Parktown North,"Parktown North, Johannesburg",Johannesburg,,189,-26.1446490000,28.0318010000,0,0
Coalition,"Italian, Pizza, Contemporary",4.2,Very Good,128,R,260,3,Rosebank,"Rosebank, Johannesburg",Johannesburg,,189,-26.1489520000,28.0347760000,0,0
Momo Soko,"Sushi, Chinese",4.2,Very Good,117,R,460,4,Illovo,"Illovo, Sandton",Sandton,2196,189,-26.1305520000,28.0497100000,0,0
Panteli's Italian Kitchen,"Italian, Pizza",4.2,Very Good,98,R,250,3,Boskruin,"Boskruin, Randburg",Randburg,,189,-26.0856430000,27.9472580000,0,0
Mezepoli Meze & Wine Bar,Mediterranean,4.2,Very Good,80,R,250,3,Bryanston,"Bryanston, Sandton",Sandton,,189,-26.0512660000,28.0211130000,0,1
Yamitsuki,"Sushi, Grill, Asian, Japanese, Thai",4.1,Very Good,264,R,300,4,Bedfordview,"Bedfordview, East Rand",East Rand,,189,-26.1795000000,28.1366666667,0,0
KCC La Vie En Rose,"Contemporary, Cafe",4.1,Very Good,622,R,250,3,Houghton Estate,"Houghton Estate, Johannesburg",Johannesburg,,189,-26.1515560000,28.0543170000,0,0
Pronto,"Italian, Pizza",4.1,Very Good,349,R,400,4,"The Colony Shopping Centre, Craighall","The Colony Shopping Centre, Craighall, Johannesburg",Johannesburg,,189,-26.1226666667,28.0296666667,0,0
BBQ Workshop,"Mediterranean, Greek, International",4.1,Very Good,287,R,200,3,"Rivonia Village Shopping Centre, Rivoina","Rivonia Village Shopping Centre, Rivoina, Sandton",Sandton,,189,-26.0595860547,28.0605545940,0,0
Parea,Greek,4.1,Very Good,376,R,370,4,Illovo,"Illovo, Sandton",Sandton,,189,-26.1351666667,28.0488333333,0,0
Rocomamas,"Burger, Fast Food, Grill",4.1,Very Good,401,R,220,3,"Pineslopes Shopping Centre, Fourways","Pineslopes Shopping Centre, Fourways, Sandton",Sandton,,189,-26.0218000000,28.0138480000,0,0
La Rosa Mexican Grille and Tequileria,Mexican,4.1,Very Good,243,R,300,4,Weltevreden Park,"Weltevreden Park, Roodepoort",Roodepoort,1709,189,-26.1050010000,27.9255970000,0,0
Turn 'n Tender,Steak,4.1,Very Good,243,R,350,4,"Village View Shopping Center, Bedfordview","Village View Shopping Center, Bedfordview, East Rand",East Rand,,189,-26.1821666667,28.1353333333,0,0
Lima Tapas Bar,Latin American,4.1,Very Good,200,R,250,3,"Montecasino, Fourways","Montecasino, Fourways, Sandton",Sandton,,189,-26.0241640000,28.0132220000,0,0
Hello Tomato,"Italian, Pizza",4.1,Very Good,200,R,270,3,"Riverside Shopping Center, Bryanston","Riverside Shopping Center, Bryanston, Sandton",Sandton,,189,-26.0587160000,28.0469110000,0,0
Urban Angel Cafe,"Cafe, Bakery",4.1,Very Good,201,R,180,2,Boskruin,"Boskruin, Randburg",Randburg,,189,-26.0859610000,27.9580950000,0,0
The Diner,"Grill, American",4.1,Very Good,150,R,280,3,Krugersdorp,"Krugersdorp, West Rand",West Rand,,189,-26.1003800000,27.7967533333,0,0
Bistro Vine,French,4.1,Very Good,183,R,400,4,Parkhurst,"Parkhurst, Johannesburg",Johannesburg,,189,-26.1400000000,28.0175000000,0,0
Luca's Ristorante Italiano,"Italian, Pizza",4.1,Very Good,273,R,300,4,Sunninghill,"Sunninghill, Sandton",Sandton,,189,-26.0368100000,28.0591330000,0,0
love fish,"Seafood, Sushi",4.1,Very Good,166,R,480,4,"Morningside Shopping Centre, Morningside","Morningside Shopping Centre, Morningside, Sandton",Sandton,,189,-26.0827450000,28.0600620000,0,0
Plaka,Greek,4.1,Very Good,163,R,300,4,"Eastgate Shopping Centre, Bedford Gardens","Eastgate Shopping Centre, Bedford Gardens, East Rand",East Rand,,189,-26.1805000000,28.1168333333,0,1
1920 Restaurant,Portuguese,4.1,Very Good,170,R,340,4,"Randburg City Shopping Center, Randburg","Randburg City Shopping Center, Randburg, Randburg",Randburg,,189,-26.0812570000,27.9977540000,0,0
Rosto,Italian,4.1,Very Good,134,R,300,4,Kyalami,"Kyalami, Midrand",Midrand,1684,189,-25.9840823980,28.0754297599,0,0
47 On Grant - Turkish Fusion,Turkish,4.1,Very Good,96,R,350,4,Norwood,"Norwood, Johannesburg",Johannesburg,,189,-26.1598330000,28.0761870000,0,0
Conscious 108,"Cafe, Healthy Food",4.1,Very Good,156,R,250,3,Greenside,"Greenside, Johannesburg",Johannesburg,2193,189,-26.1470450000,28.0121850000,0,0
La Mama,"Italian, Pizza",4.1,Very Good,155,R,220,3,Ferndale,"Ferndale, Randburg",Randburg,2194,189,-26.0817631215,27.9850745201,0,0
Coachman's Inn,French,4.1,Very Good,136,R,350,4,Bryanston,"Bryanston, Sandton",Sandton,,189,-26.0813430000,28.0176120000,0,0
Sumting Fresh,"Contemporary, Continental, Asian, International",4.1,Very Good,56,R,250,3,Norwood,"Norwood, Johannesburg",Johannesburg,,189,-26.1570314582,28.0764885619,0,0
"The Terrace - Saxon Hotel, Villas and Spa","Finger Food, Continental",4.1,Very Good,29,R,400,4,Sandown,"Sandown, Sandton",Sandton,,189,-26.1118600000,28.0358520000,0,0
Craft,"European, Pizza",4.0,Very Good,1403,R,350,4,Parkhurst,"Parkhurst, Johannesburg",Johannesburg,,189,-26.1383960000,28.0175480000,0,0
Jamie's Italian,Italian,4.0,Very Good,610,R,400,4,"Melrose Arch, Melrose ","Melrose Arch, Melrose , Sandton",Sandton,,189,-26.1323300000,28.0680620000,0,0
"Flames Restaurant at Four Seasons Hotel, The Westcliff","African, Contemporary",4.0,Very Good,216,R,600,4,"The Four Seasons, Rosebank ","The Four Seasons, Rosebank , Johannesburg",Johannesburg,,189,-26.1710700000,28.0319870000,0,0
Koi,Asian,3.9,Good,408,R,480,4,"The Firs, Rosebank, Sandton","The Firs, Rosebank, Sandton, Johannesburg",Johannesburg,,189,-26.1438333333,28.0425000000,0,0
Pappas,Mediterranean,4.0,Very Good,280,R,400,4,"Nelson Mandela Square, Sandown","Nelson Mandela Square, Sandown, Sandton",Sandton,,189,-26.1076666667,28.0543333333,0,0
Wangthai,Thai,4.0,Very Good,336,R,350,4,"Nelson Mandela Square, Sandown","Nelson Mandela Square, Sandown, Sandton",Sandton,,189,-26.1076666667,28.0543333333,0,0
The Codfather - Sandton Skye,Seafood,4.1,Very Good,274,R,500,4,Sandown,"Sandown, Sandton",Sandton,,189,-26.0985490000,28.0531010000,0,0
CNR Cafe,"Cafe, Italian, Pizza",4.0,Very Good,371,R,220,3,Craighall,"Craighall, Johannesburg",Johannesburg,,189,-26.1240150000,28.0195170000,0,0
Doppio Zero,"Cafe, Italian, Bakery, Pizza",4.0,Very Good,379,R,300,4,Greenside,"Greenside, Johannesburg",Johannesburg,,189,-26.1461666667,28.0101666667,0,0
86 Public,Pizza,4.0,Very Good,194,R,300,4,Braamfontein,"Braamfontein, Inner City",Inner City,,189,-26.1941070000,28.0361310000,0,0
The National,American,4.0,Very Good,265,R,515,4,Parktown North,"Parktown North, Johannesburg",Johannesburg,,189,-26.1440716000,28.0251930000,0,1
Society Eatery & Craft Bar,European,4.0,Very Good,357,R,350,4,Fourways,"Fourways, Sandton",Sandton,,189,-26.0273880000,28.0210010000,0,0
Fahrenheit,"Seafood, Steak",4.0,Very Good,277,R,350,4,Edenvale,"Edenvale, East Rand",East Rand,,189,-26.1280560000,28.1502710000,0,0
Roxannes Rum Eatery,Continental,4.0,Very Good,86,R,0,1,Fourways,"Fourways, Sandton",Sandton,2194,189,-26.0216900000,28.0138390000,0,0
Salsa Mexican Grill,Mexican,4.0,Very Good,233,R,330,4,Parkhurst,"Parkhurst, Johannesburg",Johannesburg,,189,-26.1380300000,28.0178310000,0,0
So Yum,"Thai, Sushi, Asian",4.0,Very Good,310,R,370,4,"Hyde Park Corner, Hyde Park","Hyde Park Corner, Hyde Park, Sandton",Sandton,,189,-26.1251666667,28.0335000000,0,0
Pomodoro Ristorante,"Italian, Pizza",4.0,Very Good,282,R,300,4,"Morningside Shopping Centre, Morningside","Morningside Shopping Centre, Morningside, Sandton",Sandton,,189,-26.0827400000,28.0606780000,0,0
EB Social Kitchen & Bar,"Contemporary, Tapas",4.0,Very Good,187,R,550,4,"Hyde Park Corner, Hyde Park","Hyde Park Corner, Hyde Park, Sandton",Sandton,,189,-26.1252070000,28.0333130000,0,0
Red Chamber,Chinese,4.0,Very Good,250,R,300,4,"Hyde Park Corner, Hyde Park","Hyde Park Corner, Hyde Park, Sandton",Sandton,,189,-26.1253333333,28.0331666667,0,0
Cilantros,"European, Pizza, Seafood, Tapas, Grill",4.0,Very Good,156,R,350,4,"Nelson Mandela Square, Sandown","Nelson Mandela Square, Sandown, Sandton",Sandton,,189,-26.1068060000,28.0543960000,0,0
Rocomamas,"Burger, Fast Food, Grill",4.0,Very Good,272,R,220,3,"Rivonia Village Shopping Centre, Rivoina","Rivonia Village Shopping Centre, Rivoina, Sandton",Sandton,2128,189,-26.0586860000,28.0610510000,0,0
Potato Shed,South African,4.0,Very Good,188,R,380,4,"Newtown Junction, Newtown","Newtown Junction, Newtown, Inner City",Inner City,,189,-26.2006870000,28.0311120000,0,0
"Mythos, Design Quarter",Greek,4.0,Very Good,276,R,300,4,"Design Quarter, Fourways","Design Quarter, Fourways, Sandton",Sandton,,189,-26.0306666667,28.0111666667,0,0
Turn 'n Tender,Steak,4.0,Very Good,251,R,350,4,"Illovo Square, Illovo","Illovo Square, Illovo, Sandton",Sandton,,189,-26.1296666667,28.0496666667,0,0
The Smokehouse and Grill,Steak,4.0,Very Good,254,R,350,4,Braamfontein,"Braamfontein, Inner City",Inner City,,189,-26.1943810000,28.0349250000,0,0
Rocomamas,"Burger, Fast Food, Grill",4.0,Very Good,204,R,220,3,"Melrose Arch, Melrose ","Melrose Arch, Melrose , Sandton",Sandton,2196,189,-26.1318050000,28.0686730000,0,0
Red Chilli Spice,Indian,4.0,Very Good,197,R,300,4,Craighall,"Craighall, Johannesburg",Johannesburg,,189,-26.1228060000,28.0296420000,0,0
Sophia's Bistro,"Mediterranean, Seafood",4.0,Very Good,133,R,280,3,"Illovo Square, Illovo","Illovo Square, Illovo, Sandton",Sandton,2196,189,-26.1270419203,28.0489751324,0,0
Ristorante La Trinita,"Italian, Pizza",4.3,Very Good,186,R,0,1,"Kyalami Downs Shopping Centre, Kyalami Park","Kyalami Downs Shopping Centre, Kyalami Park, Midrand",Midrand,,189,-25.9932191321,28.0759165809,0,0
Paul's Homemade Ice Cream,Desserts,4.3,Very Good,58,R,90,1,Parkhurst,"Parkhurst, Johannesburg",Johannesburg,,189,-26.1401646455,28.0171279237,0,0
Tortellino D'Oro,Italian,4.2,Very Good,275,R,300,4,Oaklands,"Oaklands, Johannesburg",Johannesburg,,189,-26.1465000000,28.0635000000,0,0
BGR,Burger,4.1,Very Good,232,R,220,3,Rosebank,"Rosebank, Johannesburg",Johannesburg,2196,189,-26.1438790267,28.0366198719,0,0
Vikrams,Indian,4.1,Very Good,277,R,300,4,"Lonehill Shopping Centre, Lonehill","Lonehill Shopping Centre, Lonehill, Sandton",Sandton,,189,-26.0136670000,28.0269410000,0,0
Casta Luzzo,Pizza,4.1,Very Good,9,R,200,3,Rosettenville,"Rosettenville, Johannesburg South",Johannesburg South,,189,-26.2576050000,28.0679130000,0,0
Mon Petit Throbb,"Mediterranean, Italian, French, Pizza",4.0,Very Good,356,R,300,4,Fourways,"Fourways, Sandton",Sandton,,189,-26.0248900000,28.0177120000,0,0
Mama Mexicana,"Mexican, Beverages",4.0,Very Good,168,R,170,2,"Maboneng Precinct, City & Suburban ","Maboneng Precinct, City & Suburban , Inner City",Inner City,,189,-26.2042140000,28.0578990000,0,0
Haagen Dazs,"Desserts, Ice Cream",4.0,Very Good,102,R,100,2,"Sandton City Shopping Centre, Sandown","Sandton City Shopping Centre, Sandown, Sandton",Sandton,,189,-26.1063333333,28.0548333333,0,0
Krispy Kreme,"Bakery, Desserts",3.9,Good,283,R,120,2,"The Zone, Rosebank, Sandton","The Zone, Rosebank, Sandton, Johannesburg",Johannesburg,,189,-26.1450556000,28.0430056000,0,0
Baha Taco,"Mexican, Healthy Food",3.9,Good,158,R,130,2,Norwood,"Norwood, Johannesburg",Johannesburg,,189,-26.1623410000,28.0737910000,0,0
Patisserie de Paris,"Bakery, Desserts, Patisserie, Cafe",3.9,Good,116,R,80,1,Blairgowrie,"Blairgowrie, Randburg",Randburg,2194,189,-26.1131580000,28.0141680000,0,0
The Hussar Grill,South African,3.9,Good,23,R,100,2,Kyalami,"Kyalami, Midrand",Midrand,,189,-26.0220080000,28.0882650000,0,0
Maverick & Jane Gourmet Popcorn,"Desserts, Beverages, Fast Food",3.9,Good,49,R,115,2,"The Zone, Rosebank, Sandton","The Zone, Rosebank, Sandton, Johannesburg",Johannesburg,,189,-26.1462540000,28.0431020000,0,0
CHIAPAS eat mexican,"Mexican, Fast Food, Healthy Food",3.8,Good,96,R,166,2,"The Zone, Rosebank, Sandton","The Zone, Rosebank, Sandton, Johannesburg",Johannesburg,2196,189,-26.1456850000,28.0428440000,0,0
Cafe Picobella Trattoria,"Italian, Pizza",3.8,Good,146,R,300,4,Melville,"Melville, Johannesburg",Johannesburg,,189,-26.1753333333,28.0055000000,0,0
Taste of Punjab,Indian,3.8,Good,130,R,250,3,Parkview,"Parkview, Johannesburg",Johannesburg,2193,189,-26.1598333333,28.0261666667,0,0
Hudsons the Burger Joint,"Burger, Fast Food",3.8,Good,77,R,200,3,Bedfordview,"Bedfordview, East Rand",East Rand,,189,-26.1748260000,28.1348340000,0,0
Kota Joe Roadhouse,"Fast Food, South African, Pizza",3.8,Good,119,R,180,2,Edenvale,"Edenvale, East Rand",East Rand,1609,189,-26.1488401792,28.1573233008,0,0
Papa Pronto,"Italian, Pizza",3.8,Good,132,R,200,3,Fourways,"Fourways, Sandton",Sandton,,189,-26.0177280000,27.9967590000,0,0
Burgerack,Burger,3.8,Good,86,R,180,2,"Comaro View Shopping Centre, Bassonia","Comaro View Shopping Centre, Bassonia, Johannesburg South",Johannesburg South,,189,-26.2789970000,28.0667830000,0,0
The Canteen,"Cafe, French",3.8,Good,73,R,280,3,"Maboneng Precinct, City & Suburban ","Maboneng Precinct, City & Suburban , Inner City",Inner City,,189,-26.2042676989,28.0586793646,0,0
Westcliff Deli - Four Seasons Hotel The Westcliff,Deli,3.8,Good,38,R,150,2,"The Four Seasons, Rosebank ","The Four Seasons, Rosebank , Johannesburg",Johannesburg,,189,-26.1710800000,28.0318360000,0,0
Kakami Sushi Restaurant & Takeaway,"Asian, Chinese, Japanese, Sushi",3.8,Good,68,R,120,2,Kensington,"Kensington, Inner City",Inner City,,189,-26.1889760000,28.1084610000,0,0
Copper Bar,Drinks Only,3.8,Good,40,R,200,3,Bryanston,"Bryanston, Sandton",Sandton,,189,-26.0616790000,28.0213210000,0,0
Biryani Hut,Indian,3.9,Good,35,R,180,2,Kelvin,"Kelvin, Johannesburg",Johannesburg,,189,-26.0828740000,28.0856970000,0,0
The Counter,Deli,3.8,Good,33,R,80,1,Braamfontein,"Braamfontein, Inner City",Inner City,,189,-26.1257803489,27.9732329026,0,0
Baglios,Desserts,3.8,Good,31,R,200,3,"Montecasino, Fourways","Montecasino, Fourways, Sandton",Sandton,,189,-26.0238333333,28.0120000000,0,0
Taste Of Punjab,Indian,3.7,Good,144,R,300,4,"Sunhill Center, Sunninghill","Sunhill Center, Sunninghill, Sandton",Sandton,,189,-26.0260000000,28.0661666667,0,0
Kota Joe Roadhouse,"Fast Food, South African, Pizza",3.7,Good,97,R,180,2,Boksburg,"Boksburg, East Rand",East Rand,1459,189,-26.1789750000,28.2573910000,0,0
Akhalwaya's,"Fast Food, Pizza",3.7,Good,80,R,100,2,Fordsburg,"Fordsburg, Inner City",Inner City,,189,-26.2030000000,28.0221666667,0,0
Krispy Kreme,"Bakery, Desserts",3.7,Good,62,R,120,2,"Mall of Africa, Midrand","Mall of Africa, Midrand, Midrand",Midrand,,189,-26.0156010000,28.1065730000,0,0
Ottimo,"Pizza, Italian",3.7,Good,66,R,250,3,Kensington,"Kensington, Inner City",Inner City,,189,-26.1859140000,28.1063880000,0,0
World Of Samoosas,"Indian, Fast Food",3.7,Good,40,R,120,2,"Oriental Plaza, Fordsburg","Oriental Plaza, Fordsburg, Inner City",Inner City,,189,-26.2051666667,28.0246666667,0,0
Simply Divine Vegetarian,Fast Food,3.7,Good,48,R,200,3,Blairgowrie,"Blairgowrie, Randburg",Randburg,,189,-26.1155410000,28.0109730000,0,0
Kauai,Healthy Food,3.5,Good,61,R,200,3,"The Zone, Rosebank, Sandton","The Zone, Rosebank, Sandton, Johannesburg",Johannesburg,,189,-26.1460660000,28.0433380000,0,0
Istanbul Kebab,Turkish,3.6,Good,89,R,100,2,Rivonia,"Rivonia, Sandton",Sandton,,189,-26.0539950000,28.0597480000,0,0
Nando's,"African, Portuguese",3.5,Good,58,R,180,2,"Parktown Quarter, Parktown North","Parktown Quarter, Parktown North, Johannesburg",Johannesburg,,189,-26.1451666667,28.0281666667,0,0
Istanbul Kebab,Turkish,3.6,Good,46,R,100,2,Fordsburg,"Fordsburg, Inner City",Inner City,,189,-26.2046666667,28.0223333333,0,0
Philly Cheesesteak Co.,Fast Food,3.6,Good,45,R,150,2,"27 Boxes, Melville, ","27 Boxes, Melville, , Johannesburg",Johannesburg,,189,-26.1759110000,28.0081070000,0,0
Krispy Kreme,"Bakery, Desserts",3.6,Good,36,R,120,2,Sandown,"Sandown, Sandton",Sandton,,189,-26.1084570000,28.0568550000,0,0
Rockets Express,"Fast Food, Healthy Food",3.6,Good,51,R,100,2,Sandown,"Sandown, Sandton",Sandton,,189,-26.1032930000,28.0579240000,0,0
Tropical,"Fast Food, Greek, Beverages, Bakery, Burger, Continental, Desserts, European",3.6,Good,39,R,220,3,"The Square Shopping Centre, Sunninghill","The Square Shopping Centre, Sunninghill, Sandton",Sandton,,189,-26.0327620000,28.0630720000,0,0
Krispy Kreme,"Bakery, Desserts",3.5,Good,27,R,120,2,"Eastgate Shopping Centre, Bedford Gardens","Eastgate Shopping Centre, Bedford Gardens, East Rand",East Rand,,189,-26.1807879691,28.1166097149,0,0
Cinnabon,"Desserts, Bakery",3.7,Good,20,R,100,2,"Mall of Africa, Midrand","Mall of Africa, Midrand, Midrand",Midrand,,189,-26.0159970000,28.1050070000,0,0
Krispy Kreme,"Bakery, Desserts",3.6,Good,24,R,120,2,"Sandton City Shopping Centre, Sandown","Sandton City Shopping Centre, Sandown, Sandton",Sandton,,189,-26.1085430000,28.0528530000,0,0
Philly Cheesesteak Co.,"American, Grill",3.6,Good,36,R,160,2,Lonehill,"Lonehill, Sandton",Sandton,,189,-26.0135679867,28.0262382857,0,0
Cinnabon,"Desserts, Bakery",3.6,Good,25,R,100,2,Killarney,"Killarney, Sandton",Sandton,,189,-26.1663333333,28.0548333333,0,0
Rockets Express,"Fast Food, Healthy Food",3.6,Good,21,R,100,2,Sandown,"Sandown, Sandton",Sandton,,189,-26.1026520000,28.0573370000,0,0
Jose's Taverna and Oyster Bar,"Mediterranean, Greek, Seafood",3.5,Good,84,R,300,4,Kempton Park,"Kempton Park, East Rand",East Rand,,189,-26.0858870000,28.2530560000,0,0
Dae Jang Kum,Korean,3.5,Good,46,R,300,4,Rivonia,"Rivonia, Sandton",Sandton,,189,-26.0578333333,28.0595000000,0,0
