name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,locality_verbose,city,zipcode,country_id,latitude,longitude,has_online_delivery,has_table_booking
I Sacked Newton,"Mediterranean, Continental, North Indian, Italian, Pizza",4.5,Excellent,353,Rs.,2000,4,"Logix City Centre, Sector 32, Noida","Logix City Centre, Sector 32, Noida, Noida",Noida,,1,28.5749511899,77.3536037654,0,1
The Clay Oven,"North Indian, Mughlai, Chinese",4.5,Excellent,429,Rs.,1200,3,Green Park,"Green Park, New Delhi",New Delhi,110016,1,28.5569955000,77.2050808000,1,1
Barbeque Nation,"North Indian, Chinese, BBQ",4.5,Excellent,803,Rs.,1600,3,"Grand Mall, MG Road","Grand Mall, MG Road, Gurgaon",Gurgaon,,1,28.4798540440,77.0903312042,0,0
The Ivy,"Middle Eastern, Lebanese, Continental, Bakery, Arabian, Beverages, Desserts, Italian",4.5,Excellent,757,Rs.,800,2,"Baani Square, Sector 50","Baani Square, Sector 50, Gurgaon",Gurgaon,,1,28.4254529704,77.0570463315,1,0
Carnatic Cafe,South Indian,4.5,Excellent,2162,Rs.,500,2,"The India Mall, New Friends Colony","The India Mall, New Friends Colony, New Delhi",New Delhi,0,1,28.5616179493,77.2689059749,0,0
Punjab Grill,"North Indian, Mughlai, Kebab",4.5,Excellent,249,Rs.,2000,4,Khan Market,"Khan Market, New Delhi",New Delhi,,1,28.5998360000,77.2263180000,1,0
Roomali Garh,"Biryani, North Indian, Mughlai, Rajasthani",4.5,Excellent,522,Rs.,800,2,Okhla Phase 2,"Okhla Phase 2, New Delhi",New Delhi,,1,28.5359145783,77.2766136378,1,0
Limitless Cookhouse & Bar,Modern Indian,4.5,Excellent,407,Rs.,2000,4,"Ansal Plaza Mall, Khel Gaon Marg","Ansal Plaza Mall, Khel Gaon Marg, New Delhi",New Delhi,110049,1,28.5623236000,77.2244274000,0,0
J2 White,"North Indian, Chinese, Thai, Continental, Oriental",4.5,Excellent,206,Rs.,1200,3,Rajouri Garden,"Rajouri Garden, New Delhi",New Delhi,110027,1,28.6476301731,77.1203170331,0,0
Moti Mahal Delux & King's Polo Lounge,"North Indian, Mughlai",4.5,Excellent,276,Rs.,1500,3,"TDI Centre, Jasola","TDI Centre, Jasola, New Delhi",New Delhi,,1,28.5375059987,77.2874923423,1,1
The Darzi Bar & Kitchen,"North Indian, European",4.4,Very Good,2039,Rs.,1500,3,Connaught Place,"Connaught Place, New Delhi",New Delhi,,1,28.6353805270,77.2188831121,0,1
Decode,"Modern Indian, Finger Food",4.4,Very Good,1098,Rs.,1200,3,Rajouri Garden,"Rajouri Garden, New Delhi",New Delhi,,1,28.6475450000,77.1205750000,0,1
Echoes Hudson Lane,"American, Chinese, Cafe, North Indian, Italian, Mexican, Mughlai",4.4,Very Good,1511,Rs.,600,2,Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",New Delhi,,1,28.6950383658,77.2041909769,0,0
Cafeteria & Co.,"Continental, Mexican, Fast Food",4.4,Very Good,2903,Rs.,900,2,Vijay Nagar,"Vijay Nagar, New Delhi",New Delhi,,1,28.6943266411,77.2041105106,0,0
Dhaba - A Punjabi Theme,"Chinese, North Indian, Kebab",4.4,Very Good,931,Rs.,1500,3,Rajouri Garden,"Rajouri Garden, New Delhi",New Delhi,0,1,28.6479040000,77.1190724000,1,0
Pra Pra Prank,"Asian, Modern Indian",4.4,Very Good,530,Rs.,2100,4,"Cyber Hub, DLF Cyber City","Cyber Hub, DLF Cyber City, Gurgaon",Gurgaon,,1,28.4956446000,77.0886478000,0,0
Laat Saab,"North Indian, Mughlai, Kebab",4.4,Very Good,1269,Rs.,1300,3,"Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",Noida,201301,1,28.5645408594,77.3219466582,1,1
Cervesia,"Mexican, Beverages, Desserts, Italian, North Indian, Chinese",4.4,Very Good,634,Rs.,1500,3,Sector 29,"Sector 29, Gurgaon",Gurgaon,122002,1,28.4688704953,77.0628388971,0,1
Yum Yum Cha,"Chinese, Japanese, Sushi",4.4,Very Good,1552,Rs.,1800,3,"Select Citywalk Mall, Saket","Select Citywalk Mall, Saket, New Delhi",New Delhi,,1,28.5287073789,77.2196958214,0,0
Excuse Me Boss,"Continental, North Indian, Chinese, Mediterranean",4.4,Very Good,1341,Rs.,1800,3,Connaught Place,"Connaught Place, New Delhi",New Delhi,,1,28.6308819623,77.2208186612,0,1
Three Tuns Cafe & Bar,"Continental, North Indian, Italian, Asian, Fast Food",4.4,Very Good,452,Rs.,1400,3,"Unity One Mall, Janakpuri","Unity One Mall, Janakpuri, New Delhi",New Delhi,,1,28.6287098000,77.0765477000,0,1
"Abbu's - Biryanis, Kebabs & Wraps","Mughlai, North Indian, Kebab, Biryani",4.4,Very Good,773,Rs.,400,1,Rajouri Garden,"Rajouri Garden, New Delhi",New Delhi,,1,28.6491920000,77.1226160000,1,0
Bon Barbecue,"North Indian, Chinese",4.4,Very Good,580,Rs.,1500,3,Rajouri Garden,"Rajouri Garden, New Delhi",New Delhi,110027,1,28.6523008000,77.1206061000,0,1
Chili's Grill & Bar,"Mexican, American, Italian, Salad",4.4,Very Good,473,Rs.,1500,3,"Pacific Mall, Tagore Garden","Pacific Mall, Tagore Garden, New Delhi",New Delhi,,1,28.6428800000,77.1065924000,1,0
21 Shots - The MRP Bar,"Chinese, Continental, Indian",4.4,Very Good,386,Rs.,1500,3,Sector 29,"Sector 29, Gurgaon",Gurgaon,,1,28.4695271590,77.0632385463,1,1
Sandoz,"North Indian, Chinese",4.4,Very Good,212,Rs.,900,2,Rajouri Garden,"Rajouri Garden, New Delhi",New Delhi,,1,0.0000000000,0.0000000000,0,1
Excuse Me Boss,"Continental, North Indian, Chinese, Mediterranean",4.4,Very Good,401,Rs.,1800,3,"MGF Metropolitan Mall, Saket","MGF Metropolitan Mall, Saket, New Delhi",New Delhi,,1,28.5294514505,77.2201802954,0,0
Absolute Desi Kitchen- A Modern Dhaba,North Indian,4.4,Very Good,178,Rs.,600,2,Vijay Nagar,"Vijay Nagar, New Delhi",New Delhi,,1,28.6935166808,77.2046362236,1,1
Atithi Satkar,"Mughlai, North Indian, Biryani",4.4,Very Good,402,Rs.,700,2,Sector 45,"Sector 45, Gurgaon",Gurgaon,122002,1,28.4366193981,77.0516205579,1,0
Kings Only Cafe,"North Indian, Chinese, Continental",4.4,Very Good,101,Rs.,800,2,Rajouri Garden,"Rajouri Garden, New Delhi",New Delhi,110027,1,28.6461386920,77.1179009601,1,1
Million Dollar,"Chinese, Continental, Mughlai",4.4,Very Good,204,Rs.,1000,3,Netaji Subhash Place,"Netaji Subhash Place, New Delhi",New Delhi,110034,1,28.6910726448,77.1494413912,1,1
Pulse,"North Indian, Chinese, Mughlai",4.4,Very Good,119,Rs.,1500,3,Rajouri Garden,"Rajouri Garden, New Delhi",New Delhi,,1,28.6480155000,77.1190264000,0,0
Kairos - Modern Desserts Bistro,"Italian, Desserts, European",4.4,Very Good,90,Rs.,1500,3,Rajouri Garden,"Rajouri Garden, New Delhi",New Delhi,110027,1,28.6479576518,77.1199927479,1,0
Hotel Golden Grand,"North Indian, Chinese, Continental, Fast Food",4.4,Very Good,72,Rs.,1800,3,West Patel Nagar,"West Patel Nagar, New Delhi",New Delhi,110008,1,28.6475215987,77.1646823734,0,0
The Drunken Botanist,"Continental, Italian, Chinese, North Indian",4.3,Very Good,1035,Rs.,1500,3,"Cyber Hub, DLF Cyber City","Cyber Hub, DLF Cyber City, Gurgaon",Gurgaon,,1,28.4944333000,77.0877560000,0,0
Hauz Khas Social,"Continental, American, Asian, North Indian",4.3,Very Good,9902,Rs.,1300,3,Hauz Khas Village,"Hauz Khas Village, New Delhi",New Delhi,,1,28.5542935327,77.1944381297,1,1
Desi Vibes,"North Indian, Mughlai, Kebab",4.3,Very Good,2779,Rs.,1400,3,Sector 18,"Sector 18, Noida",Noida,201301,1,28.5693882000,77.3243210000,1,0
Gravity Spacebar,"Continental, North Indian, European, Cafe, Asian",4.3,Very Good,366,Rs.,1500,3,Sector 29,"Sector 29, Gurgaon",Gurgaon,,1,28.4692220000,77.0637410000,0,1
Punjab Grill,"North Indian, Mughlai, Kebab",4.3,Very Good,2917,Rs.,2000,4,"Ambience Mall, DLF Phase 3","Ambience Mall, DLF Phase 3, Gurgaon",Gurgaon,0,1,28.5032820718,77.0973642915,1,1
Big Chill,"Italian, Continental, European, Cafe, Salad, Juices",4.3,Very Good,3412,Rs.,1500,3,"DLF Place Mall, Saket","DLF Place Mall, Saket, New Delhi",New Delhi,0,1,28.5280846641,77.2178906947,0,0
The Barbeque Company,"North Indian, Chinese, Continental, BBQ",4.3,Very Good,1037,Rs.,1300,3,Karkardooma,"Karkardooma, New Delhi",New Delhi,110092,1,28.6460913198,77.3009791598,0,0
YOLO 21,"Cafe, Italian, Continental, Chinese",4.3,Very Good,2039,Rs.,700,2,Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",New Delhi,,1,28.6950260136,77.2041980177,0,1
The Barbeque Company,"North Indian, Chinese, BBQ",4.3,Very Good,822,Rs.,1200,3,Sector 29,"Sector 29, Gurgaon",Gurgaon,122002,1,28.4641738162,77.0643543452,0,0
Lord of the Drinks Chamber,"European, Chinese, North Indian, Italian",4.3,Very Good,1834,Rs.,2200,4,Rajouri Garden,"Rajouri Garden, New Delhi",New Delhi,,1,28.6478577000,77.1199494000,0,1
Band Baaja Baaraat,North Indian,4.3,Very Good,844,Rs.,1300,3,Rajouri Garden,"Rajouri Garden, New Delhi",New Delhi,,1,28.6476470000,77.1191810000,0,0
Sura Vie,"North Indian, Italian, Chinese, Thai, Kebab",4.3,Very Good,810,Rs.,1400,3,Netaji Subhash Place,"Netaji Subhash Place, New Delhi",New Delhi,,1,28.6937824000,77.1501341000,1,0
Roomali Garh,"Biryani, North Indian, Mughlai, Rajasthani",4.3,Very Good,934,Rs.,800,2,"Sector 12, Dwarka","Sector 12, Dwarka, New Delhi",New Delhi,110075,1,28.5956890000,77.0488180000,1,0
Sutra Gastropub,"Mediterranean, European, American, North Indian",4.3,Very Good,1609,Rs.,2300,4,"Cyber Hub, DLF Cyber City","Cyber Hub, DLF Cyber City, Gurgaon",Gurgaon,,1,28.4947775000,77.0884555000,0,0
Juggernaut,"South Indian, North Indian",4.3,Very Good,654,Rs.,600,2,Kailash Colony,"Kailash Colony, New Delhi",New Delhi,,1,28.5527240000,77.2408720000,0,0
Bo Tai,Thai,4.3,Very Good,299,Rs.,3500,4,Mehrauli,"Mehrauli, New Delhi",New Delhi,110030,1,28.5258862547,77.1842505259,0,0
Boombox Brewstreet,"North Indian, Italian, Chinese, American",4.3,Very Good,1085,Rs.,1600,3,Sector 29,"Sector 29, Gurgaon",Gurgaon,122002,1,28.4678165239,77.0642708614,0,1
Made In Punjab,"North Indian, Mughlai",4.3,Very Good,2080,Rs.,1500,3,"Cyber Hub, DLF Cyber City","Cyber Hub, DLF Cyber City, Gurgaon",Gurgaon,,1,28.4949770000,77.0887889000,0,1
Yum Yum Cha,"Chinese, Japanese, Sushi",4.3,Very Good,926,Rs.,1800,3,"Cyber Hub, DLF Cyber City","Cyber Hub, DLF Cyber City, Gurgaon",Gurgaon,,1,28.4944333000,77.0877560000,0,0
Carnatic Cafe,South Indian,4.3,Very Good,994,Rs.,500,2,Greater Kailash 2 (GK2),"Greater Kailash 2 (GK2), New Delhi",New Delhi,,1,28.5336070792,77.2421784326,0,0
Andrea's Eatery,"Italian, Thai, Indonesian",4.3,Very Good,899,Rs.,2300,4,"Select Citywalk Mall, Saket","Select Citywalk Mall, Saket, New Delhi",New Delhi,,1,28.5283868903,77.2186014801,1,0
Big Chill,"Italian, Continental, European, Cafe, Juices",4.3,Very Good,1896,Rs.,1500,3,Khan Market,"Khan Market, New Delhi",New Delhi,0,1,28.6005700000,77.2277430000,0,0
The Buffeteria,"North Indian, Chinese, Continental",4.3,Very Good,189,Rs.,1200,3,Rajouri Garden,"Rajouri Garden, New Delhi",New Delhi,,1,0.0000000000,0.0000000000,0,1
Yum Yum Cha,"Chinese, Japanese, Sushi",4.3,Very Good,452,Rs.,1800,3,Khan Market,"Khan Market, New Delhi",New Delhi,,1,28.5997242510,77.2265233845,0,0
You Mee,"Japanese, Chinese, Thai",4.3,Very Good,287,Rs.,2000,4,Greater Kailash 2 (GK2),"Greater Kailash 2 (GK2), New Delhi",New Delhi,,1,28.5332453681,77.2417492792,1,1
Purple Greene,"French, Italian, Mediterranean, Mexican, North Indian",4.3,Very Good,266,Rs.,1200,3,"Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",New Delhi,110070,1,28.5407328000,77.1549424000,0,1
The Mellow Garden,"Chinese, North Indian",4.3,Very Good,380,Rs.,1200,3,South City 2,"South City 2, Gurgaon",Gurgaon,122018,1,28.4178383792,77.0561618730,1,1
Shekaza,"North Indian, Mughlai, Chinese",4.3,Very Good,307,Rs.,900,2,Kalkaji,"Kalkaji, New Delhi",New Delhi,0,1,28.5395171096,77.2523842379,1,1
Amar Jyoti,"North Indian, Mughlai",4.3,Very Good,375,Rs.,600,2,Sarojini Nagar,"Sarojini Nagar, New Delhi",New Delhi,0,1,28.5763892098,77.1966888383,1,0
Fateh's Grill,"Chinese, North Indian, Mughlai",4.3,Very Good,90,Rs.,500,2,Jail Road,"Jail Road, New Delhi",New Delhi,,1,28.6302360000,77.0990080000,1,0
Clubate,"North Indian, Chinese, Thai, Greek, Italian",4.3,Very Good,100,Rs.,600,2,Indirapuram,"Indirapuram, Ghaziabad",Ghaziabad,,1,28.6470010983,77.3757417127,1,1
Droolbox Cafe,"Italian, Burger, Pizza, Salad",4.3,Very Good,79,Rs.,400,1,Malviya Nagar,"Malviya Nagar, New Delhi",New Delhi,110017,1,28.5311931938,77.2186490893,1,0
Top Knosh,"North Indian, Mughlai, Chinese, Continental",4.3,Very Good,139,Rs.,600,2,Sector 125,"Sector 125, Noida",Noida,201304,1,28.5424217835,77.3354914784,1,0
Riviera,"Continental, North Indian, Chinese, Mughlai, Asian",4.3,Very Good,174,Rs.,1000,3,"Ameya Suites, Jasola","Ameya Suites, Jasola, New Delhi",New Delhi,110025,1,28.5403373891,77.2936362773,1,0
Odeon Social,"Continental, American, Asian, North Indian",4.2,Very Good,3592,Rs.,1300,3,Connaught Place,"Connaught Place, New Delhi",New Delhi,,1,28.6342693668,77.2208924219,1,0
Lord of the Drinks,"European, Chinese, North Indian, Italian",4.2,Very Good,5718,Rs.,2200,4,Connaught Place,"Connaught Place, New Delhi",New Delhi,,1,28.6318566137,77.2165760770,0,1
AB's - Absolute Barbecues,"Mediterranean, North Indian, European, BBQ",4.2,Very Good,1667,Rs.,1600,3,"MGF Metropolis Mall, MG Road","MGF Metropolis Mall, MG Road, Gurgaon",Gurgaon,,1,28.4791090331,77.0821880177,0,1
BlackJack,American,4.2,Very Good,738,Rs.,500,2,Punjabi Bagh,"Punjabi Bagh, New Delhi",New Delhi,,1,28.6664632299,77.1248569340,0,0
Wakhra Swaad,"North Indian, Mughlai, Biryani, Rolls, Fast Food",4.2,Very Good,1207,Rs.,750,2,Sector 11,"Sector 11, Noida",Noida,201301,1,28.5978880000,77.3358730000,1,1
38 Barracks,"Chinese, Continental, Finger Food, North Indian, Italian, Mexican",4.2,Very Good,1981,Rs.,1600,3,Connaught Place,"Connaught Place, New Delhi",New Delhi,110001,1,28.6328339046,77.2228433937,1,1
Pho King,"Asian, Continental, Mexican, Indian",4.2,Very Good,971,Rs.,900,2,"Champa Gali, Saket","Champa Gali, Saket, New Delhi",New Delhi,,1,28.5172890000,77.2002750000,1,0
Jungle Jamboree,"North Indian, Continental, Chinese, Italian, Thai, Mughlai",4.2,Very Good,880,Rs.,1200,3,Rajouri Garden,"Rajouri Garden, New Delhi",New Delhi,,1,28.6484752000,77.1208558000,0,1
Cyber Hub Social,"Continental, American, Asian, North Indian",4.2,Very Good,1918,Rs.,1300,3,"Cyber Hub, DLF Cyber City","Cyber Hub, DLF Cyber City, Gurgaon",Gurgaon,,1,28.4940713000,77.0863612000,1,0
Cafeteria & Co.,"Mexican, Fast Food, Cafe",4.2,Very Good,1447,Rs.,900,2,Satyaniketan,"Satyaniketan, New Delhi",New Delhi,,1,28.5886940000,77.1691415000,1,0
Pa Pa Ya,"Asian, Chinese, Thai, Japanese",4.6,Excellent,1755,Rs.,2000,4,"Select Citywalk Mall, Saket","Select Citywalk Mall, Saket, New Delhi",New Delhi,,1,28.5283824718,77.2186906636,0,0
Sanadige,"Seafood, North Indian, Mangalorean",4.6,Excellent,1187,Rs.,2200,4,Chanakyapuri,"Chanakyapuri, New Delhi",New Delhi,,1,28.6017730288,77.1871465445,0,1
Artusi Ristorante in Piazza Horizon,Italian,4.6,Excellent,166,Rs.,3000,4,"Two Horizon Center, Golf Course Road","Two Horizon Center, Golf Course Road, Gurgaon",Gurgaon,122002,1,28.4513610044,77.0969673246,0,0
United Coffee House,"North Indian, European, Asian, Mediterranean",4.5,Excellent,2695,Rs.,2500,4,Connaught Place,"Connaught Place, New Delhi",New Delhi,0,1,28.6324069111,77.2213011235,1,1
Indian Accent,Modern Indian,4.3,Very Good,2666,Rs.,5000,4,"The Lodhi, Lodhi Road","The Lodhi, Lodhi Road, New Delhi",New Delhi,0,1,28.5926428000,77.2381818000,0,0
Dum-Pukht - ITC Maurya,"Mughlai, Biryani, North Indian",4.3,Very Good,1112,Rs.,4000,4,"ITC Maurya, Chanakyapuri","ITC Maurya, Chanakyapuri, New Delhi",New Delhi,0,1,28.5982008881,77.1736456454,0,0
Honk - Pullman New Delhi Aerocity,"Japanese, Chinese, Thai",4.3,Very Good,474,Rs.,2500,4,"Pullman New Delhi Aerocity, Aerocity","Pullman New Delhi Aerocity, Aerocity, New Delhi",New Delhi,110037,1,28.5545290000,77.1240222000,0,1
Jamun,Indian,4.3,Very Good,296,Rs.,2000,4,Lodhi Colony,"Lodhi Colony, New Delhi",New Delhi,,1,28.5851620000,77.2230930000,0,0
Seventh Sense - Seven Seas Hotel,"North Indian, Italian, Chinese, Mexican, Mediterranean",4.3,Very Good,211,Rs.,3500,4,Rohini,"Rohini, New Delhi",New Delhi,,1,28.7009299075,77.1164907888,0,1
Bukhara - ITC Maurya,"North Indian, Kebab",4.2,Very Good,3460,Rs.,6500,4,"ITC Maurya, Chanakyapuri","ITC Maurya, Chanakyapuri, New Delhi",New Delhi,0,1,28.5981799877,77.1736094356,0,0
Olive Bar & Kitchen,"Mediterranean, Italian, European, Salad, Seafood",4.2,Very Good,1885,Rs.,4000,4,Mehrauli,"Mehrauli, New Delhi",New Delhi,110030,1,28.5258580015,77.1842946857,0,0
Sevilla - The Claridges,"Spanish, Italian",4.2,Very Good,1172,Rs.,4500,4,"The Claridges, Aurangzeb Road","The Claridges, Aurangzeb Road, New Delhi",New Delhi,110011,1,28.6003355000,77.2169236000,0,0
Pluck - Pullman New Delhi Aerocity,"Modern Indian, European",4.2,Very Good,493,Rs.,3000,4,"Pullman New Delhi Aerocity, Aerocity","Pullman New Delhi Aerocity, Aerocity, New Delhi",New Delhi,,1,28.5545242751,77.1240068350,0,1
Kofuku,"Japanese, Asian",4.2,Very Good,378,Rs.,3000,4,"Ansal Plaza Mall, Khel Gaon Marg","Ansal Plaza Mall, Khel Gaon Marg, New Delhi",New Delhi,110049,1,28.5627323000,77.2247193000,1,1
Nagai,"Asian, Sushi, Japanese",4.2,Very Good,353,Rs.,3000,4,Sector 29,"Sector 29, Gurgaon",Gurgaon,122002,1,28.4644340000,77.0645980000,1,1
World Art Dining - Cook House,"North Indian, Asian, European",4.2,Very Good,319,Rs.,2000,4,Punjabi Bagh,"Punjabi Bagh, New Delhi",New Delhi,,1,28.6660778000,77.1273146000,1,1
Kiyan - The Roseate,"Thai, European, North Indian, Pizza, Salad",4.1,Very Good,773,Rs.,4500,4,"The Roseate, Kapashera","The Roseate, Kapashera, New Delhi",New Delhi,,1,28.5322695078,77.1021701396,0,1
FIO Country Kitchen and Bar,"European, Italian, North Indian, Salad",4.1,Very Good,2105,Rs.,3200,4,"Garden of Five Senses, Saket","Garden of Five Senses, Saket, New Delhi",New Delhi,0,1,28.5136180289,77.1968916804,0,1
"Tamra - Shangri-La's - Eros Hotel, New Delhi","North Indian, Continental, European, Chinese, Thai, Japanese",4.1,Very Good,690,Rs.,3800,4,"Shangri La's - Eros hotel, Janpath","Shangri La's - Eros hotel, Janpath, New Delhi",New Delhi,,1,28.6210083978,77.2166830301,0,1
Threesixtyone Degrees - The Oberoi,"Japanese, Italian, North Indian, Chinese",4.1,Very Good,847,Rs.,5500,4,"The Oberoi, Udyog Vihar","The Oberoi, Udyog Vihar, Gurgaon",Gurgaon,0,1,28.5028280349,77.0877847821,0,0
Varq - The Taj Mahal Hotel,"Seafood, North Indian, Kebab",4.1,Very Good,635,Rs.,4500,4,"The Taj Mahal Hotel, Mansingh Road","The Taj Mahal Hotel, Mansingh Road, New Delhi",New Delhi,0,1,28.6050701000,77.2240377000,0,1
Baris,"Mediterranean, Turkish, Middle Eastern",4.1,Very Good,444,Rs.,2000,4,Greater Kailash 3 (GK3),"Greater Kailash 3 (GK3), New Delhi",New Delhi,,1,28.5371811188,77.2384789959,1,1
Kiara Soul Kitchen,"Thai, Asian, Japanese",4.1,Very Good,161,Rs.,2500,4,Greater Kailash 2 (GK2),"Greater Kailash 2 (GK2), New Delhi",New Delhi,,1,28.5332944000,77.2415977000,0,1
Neung Roi - Radisson Blu Plaza Delhi Airport,"Thai, Salad",4.1,Very Good,358,Rs.,3000,4,"Radisson Blu Plaza Delhi Airport, Mahipalpur","Radisson Blu Plaza Delhi Airport, Mahipalpur, New Delhi",New Delhi,,1,28.5438390420,77.1195133030,0,1
Chi Ni - The Roseate,Chinese,4.1,Very Good,264,Rs.,5000,4,"The Roseate, Kapashera","The Roseate, Kapashera, New Delhi",New Delhi,,1,28.5322656786,77.1021634340,0,1
Ni Hao - Radisson Noida,Asian,4.1,Very Good,51,Rs.,3000,4,"Radisson, Sector 55, Noida","Radisson, Sector 55, Noida, Noida",Noida,201307,1,28.6040220000,77.3503920000,0,1
K3 - JW Marriott New Delhi,"North Indian, Chinese, Italian",4.0,Very Good,983,Rs.,3500,4,JW Marriott New Delhi,"JW Marriott New Delhi, New Delhi",New Delhi,,1,28.5532552000,77.1219546000,0,1
SET'Z,"European, Chinese, Thai, Japanese, Seafood, North Indian, Mediterranean, Salad",4.0,Very Good,1314,Rs.,4000,4,"DLF Emporio Mall, Vasant Kunj","DLF Emporio Mall, Vasant Kunj, New Delhi",New Delhi,0,1,28.5435530589,77.1567359939,1,1
Spectra - The Leela Ambience,"North Indian, European, Asian",4.0,Very Good,704,Rs.,4000,4,"The Leela Ambience, DLF Phase 3","The Leela Ambience, DLF Phase 3, Gurgaon",Gurgaon,0,1,28.5053406821,77.0964305475,0,1
