name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,locality_verbose,city,zipcode,country_id,latitude,longitude,has_online_delivery,has_table_booking
Pisang Goreng Madu Bu Nanik,"Street Food, Indonesian",4.3,Very Good,505,IDR,50000,1,Tanjung Duren,"Tanjung Duren, Jakarta",Jakarta,,94,-6.1748213122,106.7836660892,0,0
Marugame Udon,Japanese,4.3,Very Good,513,IDR,120000,2,"Grand Indonesia Mall, Thamrin","Grand Indonesia Mall, Thamrin, Jakarta",Jakarta,,94,-6.1955504254,106.8203261867,0,0
Burgreens Eatery,"Healthy Food, Western, Tea",4.3,Very Good,165,IDR,350000,3,"Street Gallery, Pondok Indah","Street Gallery, Pondok Indah, Jakarta",Jakarta,,94,-6.2673665272,106.7840737850,0,0
Marugame Udon,Japanese,4.3,Very Good,281,IDR,120000,2,"Margo City, Beji","Margo City, Beji, Depok",Depok,,94,-6.3731720000,106.8345010000,0,0
First Crack Coffee,"Cafe, Indonesian, Coffee, Tea",4.3,Very Good,230,IDR,210000,3,Sunter,"Sunter, Jakarta",Jakarta,,94,-6.1526906742,106.8869948387,0,0
Berrywell,Healthy Food,4.3,Very Good,199,IDR,150000,3,"Shophaus, Menteng","Shophaus, Menteng, Jakarta",Jakarta,,94,-6.1978319814,106.8366792798,0,0
Claypot Popo,"Chinese, Asian",4.3,Very Good,128,IDR,100000,2,Menteng,"Menteng, Jakarta",Jakarta,,94,-6.1840198335,106.8249134347,0,0
Pondok Pangandaran,"Seafood, Sunda",4.3,Very Good,188,IDR,150000,3,Kelapa Gading,"Kelapa Gading, Jakarta",Jakarta,,94,-6.1532663605,106.9090848416,0,0
Burgreens Eatery,"Healthy Food, Western, Tea",4.3,Very Good,152,IDR,350000,3,"Pacific Place, SCBD","Pacific Place, SCBD, Jakarta",Jakarta,,94,-6.2251448903,106.8098417670,0,0
Umaku,"Japanese, Sushi, Ramen",4.3,Very Good,136,IDR,140000,2,"Ruko Sentra Eropa, Jatisampurna","Ruko Sentra Eropa, Jatisampurna, Bekasi",Bekasi,,94,-6.3696083879,106.9570313394,0,0
Omnikopi,"Cafe, Coffee, Indonesian",4.3,Very Good,136,IDR,110000,2,Ciputat Timur,"Ciputat Timur, Tangerang",Tangerang,,94,-6.2769863428,106.7530952767,0,0
Lapo Marpadotbe,Batak,4.3,Very Good,84,IDR,135000,2,Cempaka Putih,"Cempaka Putih, Jakarta",Jakarta,,94,-6.2055400000,106.8734440000,0,0
Ciknic Roast Chicken,Western,4.3,Very Good,60,IDR,120000,2,"Ruko Dharmawangsa Square, Dharmawangsa","Ruko Dharmawangsa Square, Dharmawangsa, Jakarta",Jakarta,,94,-6.2544230712,106.8013301119,0,0
Nasi Campur Aliong 333,Chinese,4.3,Very Good,71,IDR,90000,2,Gunung Sahari,"Gunung Sahari, Jakarta",Jakarta,,94,-6.1421632057,106.8403428420,0,0
"Sate Taichan ""Goreng""",Satay,4.2,Very Good,1156,IDR,70000,1,Tebet,"Tebet, Jakarta",Jakarta,,94,-6.2283908808,106.8555710837,0,0
SIKU,"Desserts, Western, Indonesian, American, Coffee, Tea",4.2,Very Good,478,IDR,150000,3,Dharmawangsa,"Dharmawangsa, Jakarta",Jakarta,,94,-6.2575432343,106.8009988591,0,0
Ikkudo Ichi,"Ramen, Japanese",4.2,Very Good,773,IDR,180000,3,"Kota Kasablanka, Tebet","Kota Kasablanka, Tebet, Jakarta",Jakarta,,94,-6.2241803216,106.8431249633,0,0
Flip Burger,Burger,4.2,Very Good,885,IDR,120000,2,Senopati,"Senopati, Jakarta",Jakarta,,94,-6.2308462748,106.8085556477,0,0
Marugame Udon,Japanese,4.2,Very Good,749,IDR,120000,2,"Kota Kasablanka, Tebet","Kota Kasablanka, Tebet, Jakarta",Jakarta,,94,-6.2241819881,106.8431219459,0,0
Tom Sushi,"Asian, Japanese, Sushi",4.2,Very Good,160,IDR,100000,2,"Grand Indonesia Mall, Thamrin","Grand Indonesia Mall, Thamrin, Jakarta",Jakarta,,94,-6.1959710724,106.8217031658,0,0
Fedwell,"Healthy Food, Cafe",4.2,Very Good,128,IDR,250000,3,Senopati,"Senopati, Jakarta",Jakarta,,94,-6.2326330000,106.8110320000,0,0
Hakata Ikkousha,"Japanese, Ramen",4.2,Very Good,520,IDR,180000,3,"Ruko Garden House, Pantai Indah Kapuk","Ruko Garden House, Pantai Indah Kapuk, Jakarta",Jakarta,,94,-6.1121177250,106.7371143401,0,0
Chir Chir,Asian,4.2,Very Good,397,IDR,350000,3,"Ruko Garden House, Pantai Indah Kapuk","Ruko Garden House, Pantai Indah Kapuk, Jakarta",Jakarta,,94,-6.1110522727,106.7376420647,0,0
Wingstop,"Fast Food, American",4.2,Very Good,399,IDR,120000,2,"Kota Kasablanka, Tebet","Kota Kasablanka, Tebet, Jakarta",Jakarta,,94,-6.2234433953,106.8430713192,0,0
Double U Steak,Steak,4.2,Very Good,351,IDR,300000,3,Bekasi Selatan,"Bekasi Selatan, Bekasi",Bekasi,,94,-6.2557250000,106.9696583333,0,0
Akasya Express,"Jawa, Indonesian",4.2,Very Good,303,IDR,100000,2,Kemang,"Kemang, Jakarta",Jakarta,,94,-6.2565024043,106.8099966645,0,0
Quiznos Sub,"Deli, Mexican, Italian",4.2,Very Good,234,IDR,150000,3,Menteng,"Menteng, Jakarta",Jakarta,,94,-6.1979956398,106.8280841410,0,0
Kopimana 27,Cafe,4.2,Very Good,273,IDR,130000,2,Tebet,"Tebet, Jakarta",Jakarta,12810,94,-6.2393902364,106.8456301466,0,0
Ropang Plus Plus,Indonesian,4.2,Very Good,222,IDR,70000,1,Pluit,"Pluit, Jakarta",Jakarta,,94,-6.1178576629,106.7875231057,0,0
Eatlah,Asian,4.2,Very Good,346,IDR,120000,2,Blok M,"Blok M, Jakarta",Jakarta,,94,-6.2388843018,106.7902220786,0,0
Song Fa Bak Kut Teh,Chinese,4.2,Very Good,309,IDR,300000,3,"Ozone Mall, Pantai Indah Kapuk","Ozone Mall, Pantai Indah Kapuk, Jakarta",Jakarta,,94,-6.1132065111,106.7526255548,0,0
Bubur Ayam Mangga Besar 1,Chinese,4.2,Very Good,167,IDR,75000,1,Mangga Besar,"Mangga Besar, Jakarta",Jakarta,,94,-6.1475214702,106.8185559288,0,0
Ikan Bakar Cianjur,"Sunda, Seafood",4.2,Very Good,149,IDR,200000,3,Pecenongan,"Pecenongan, Jakarta",Jakarta,,94,-6.1632012673,106.8247494847,0,0
Medan Baru,Medan,4.2,Very Good,193,IDR,80000,2,Pasar Baru,"Pasar Baru, Jakarta",Jakarta,,94,-6.1590875238,106.8317064643,0,0
Warung Ce,"Kalimantan, Chinese",4.2,Very Good,145,IDR,150000,3,"Ruko Citra Garden 6, Cengkareng","Ruko Citra Garden 6, Cengkareng, Jakarta",Jakarta,,94,-6.1254540349,106.7112964019,0,0
Fire Pot,Japanese,4.2,Very Good,94,IDR,150000,3,"PIK Avenue Mall, Pantai Indah Kapuk","PIK Avenue Mall, Pantai Indah Kapuk, Jakarta",Jakarta,,94,-6.1096221097,106.7403618246,0,0
Mie Benteng,Bakmi,4.2,Very Good,122,IDR,40000,1,Kelapa Gading,"Kelapa Gading, Jakarta",Jakarta,,94,-6.1715016587,106.9043339789,0,0
Mlinjo Cafe and Resto,Indonesian,4.2,Very Good,104,IDR,150000,3,Slipi,"Slipi, Jakarta",Jakarta,,94,-6.1780696124,106.8006451428,0,0
Pandan Bistro,"Seafood, Indonesian",4.2,Very Good,116,IDR,150000,3,Pluit,"Pluit, Jakarta",Jakarta,,94,-6.1179520057,106.7882395908,0,0
Samcan Goreng Epenk,Chinese,4.2,Very Good,119,IDR,110000,2,Muara Karang,"Muara Karang, Jakarta",Jakarta,,94,-6.1170589158,106.7796390876,0,0
Bakso Mas Kumis,Bakso,4.2,Very Good,147,IDR,50000,1,Slipi,"Slipi, Jakarta",Jakarta,,94,-6.1907866245,106.8018132448,0,0
Bakso Aan,"Bakmi, Chinese, Indonesian",4.2,Very Good,133,IDR,60000,1,"Ruko Elang Laut, Pantai Indah Kapuk","Ruko Elang Laut, Pantai Indah Kapuk, Jakarta",Jakarta,,94,-6.1243149360,106.7431486398,0,0
Martabak Sinar Bulan,"Street Food, Martabak",4.2,Very Good,124,IDR,135000,2,Muara Karang,"Muara Karang, Jakarta",Jakarta,,94,-6.1192961381,106.7834441364,0,0
Wingstop,"Fast Food, American",4.2,Very Good,88,IDR,120000,2,"Lippo Mall Puri @ St. Moritz, Puri Indah","Lippo Mall Puri @ St. Moritz, Puri Indah, Jakarta",Jakarta,,94,-6.1877953943,106.7389684171,0,0
Naruto Takoyaki,Japanese,4.2,Very Good,45,IDR,50000,1,Melawai,"Melawai, Jakarta",Jakarta,,94,-6.2438206432,106.8015249074,0,0
Kimukatsu,Japanese,4.1,Very Good,383,IDR,200000,3,"Kota Kasablanka, Tebet","Kota Kasablanka, Tebet, Jakarta",Jakarta,,94,-6.2243866341,106.8427514657,0,0
Ottoman's Coffee Brewers,"Cafe, Western, Coffee, Tea, Asian",4.1,Very Good,160,IDR,200000,3,Kuningan,"Kuningan, Jakarta",Jakarta,,94,-6.2309830000,106.8241940000,0,0
Sushi Go!,Japanese,4.1,Very Good,867,IDR,100000,2,"PIK Avenue Mall, Pantai Indah Kapuk","PIK Avenue Mall, Pantai Indah Kapuk, Jakarta",Jakarta,,94,-6.1095247651,106.7404570431,0,0
Restoran IKEA,European,4.1,Very Good,948,IDR,140000,2,"IKEA Alam Sutera, Pinang","IKEA Alam Sutera, Pinang, Tangerang",Tangerang,,94,-6.2206583311,106.6624205187,0,0
Kopi Nalar,"Cafe, Western, Coffee, Tea",4.1,Very Good,349,IDR,100000,2,Senopati,"Senopati, Jakarta",Jakarta,,94,-6.2423455115,106.8080165237,0,0
Quiznos Sub,"Deli, Mexican, Italian",4.1,Very Good,632,IDR,150000,3,Rawamangun,"Rawamangun, Jakarta",Jakarta,,94,-6.1940251605,106.8875436857,0,0
Kopium Artisan Coffee,"Cafe, Coffee, Western",4.1,Very Good,443,IDR,120000,2,Kelapa Gading,"Kelapa Gading, Jakarta",Jakarta,,94,-6.1730659884,106.8998670951,0,0
Ayam Goreng Berkah Rahmat,Jawa,4.1,Very Good,403,IDR,80000,2,Dharmawangsa,"Dharmawangsa, Jakarta",Jakarta,,94,-6.2465050000,106.8019060000,0,0
Ncek Legenda Noodle Bar,Bakmi,4.1,Very Good,255,IDR,70000,1,Kelapa Gading,"Kelapa Gading, Jakarta",Jakarta,,94,-6.1466454307,106.9066393375,0,0
Tsurukamedou,"Japanese, Ramen",4.1,Very Good,274,IDR,140000,2,Green Ville,"Green Ville, Jakarta",Jakarta,,94,-6.1697283239,106.7696079612,0,0
Ikkudo Ichi,"Ramen, Japanese",4.1,Very Good,412,IDR,180000,3,"Ruko Crown Golf, Pantai Indah Kapuk","Ruko Crown Golf, Pantai Indah Kapuk, Jakarta",Jakarta,,94,-6.1125591070,106.7377537116,0,0
Warung Bu Kris,Jawa,4.1,Very Good,319,IDR,150000,3,Fatmawati,"Fatmawati, Jakarta",Jakarta,,94,-6.2693211654,106.7974600196,0,0
Roti Eneng,"Street Food, Cafe",4.1,Very Good,242,IDR,70000,1,Gandaria,"Gandaria, Jakarta",Jakarta,,94,-6.2449338215,106.7896983773,0,0
Soto Mie Agih,Soto,4.1,Very Good,195,IDR,80000,2,Bogor Timur,"Bogor Timur, Bogor",Bogor,,94,-6.6101666667,106.8048333333,0,0
Soto Betawi H. Mamat,"Soto, Betawi",4.1,Very Good,362,IDR,70000,1,Serpong,"Serpong, Tangerang",Tangerang,,94,-6.3193054191,106.6810035333,0,0
Bakso Solo Samrat,Bakso,4.1,Very Good,276,IDR,120000,2,Karet,"Karet, Jakarta",Jakarta,,94,-6.2226418076,106.8213849887,0,0
Marugame Udon,Japanese,4.1,Very Good,239,IDR,120000,2,"Mall Artha Gading, Kelapa Gading","Mall Artha Gading, Kelapa Gading, Jakarta",Jakarta,,94,-6.1454510411,106.8920414150,0,0
Hakata Ikkousha,"Japanese, Ramen",4.1,Very Good,208,IDR,180000,3,"Kemang Arcade, Kemang","Kemang Arcade, Kemang, Jakarta",Jakarta,,94,-6.2598165223,106.8150871620,0,0
Ikkudo Ichi,"Ramen, Japanese",4.1,Very Good,227,IDR,180000,3,"Flavor Bliss, Serpong Utara","Flavor Bliss, Serpong Utara, Tangerang",Tangerang,,94,-6.2427821189,106.6518824548,0,0
Ikan Bakar Cianjur,Sunda,4.1,Very Good,177,IDR,200000,3,Fatmawati,"Fatmawati, Jakarta",Jakarta,,94,-6.2778195075,106.8072343245,0,0
Kedai Soto Ibu Rahayu,"Soto, Indonesian",4.1,Very Good,227,IDR,100000,2,Bogor Timur,"Bogor Timur, Bogor",Bogor,,94,-6.6114920000,106.8152580000,0,0
Bakmi Aboen,"Bakmi, Chinese",4.1,Very Good,157,IDR,70000,1,Pasar Baru,"Pasar Baru, Jakarta",Jakarta,,94,-6.1627659274,106.8333644047,0,0
Carl's Jr.,"Burger, Fast Food",4.1,Very Good,221,IDR,150000,3,"Central Park, Tanjung Duren","Central Park, Tanjung Duren, Jakarta",Jakarta,,94,-6.1761046348,106.7909908667,0,0
Bakmi Ho Liaw,Bakmi,4.1,Very Good,174,IDR,90000,2,Kelapa Gading,"Kelapa Gading, Jakarta",Jakarta,,94,-6.1713223255,106.9041100144,0,0
Bakmi Aloi,"Bakmi, Palembang",4.1,Very Good,162,IDR,80000,2,Grogol,"Grogol, Jakarta",Jakarta,,94,-6.1625615908,106.7912533879,0,0
Darin,Korean,4.1,Very Good,120,IDR,300000,3,"Gandaria City Mall, Gandaria","Gandaria City Mall, Gandaria, Jakarta",Jakarta,,94,-6.2442829124,106.7838511616,0,0
Umaku,"Japanese, Sushi, Ramen",4.1,Very Good,142,IDR,140000,2,"Ruko City Walk, Cibubur","Ruko City Walk, Cibubur, Jakarta",Jakarta,,94,-6.3828760000,106.9241890000,0,0
Rumah Makan Marannu,Makassar,4.1,Very Good,174,IDR,120000,2,Kelapa Gading,"Kelapa Gading, Jakarta",Jakarta,,94,-6.1722329909,106.8979654089,0,0
Bakso Rusuk Samanhudi,Bakso,4.1,Very Good,146,IDR,50000,1,Pasar Baru,"Pasar Baru, Jakarta",Jakarta,,94,-6.1625315903,106.8298399821,0,0
Rumah Lobster Depok,Seafood,4.1,Very Good,131,IDR,150000,3,Beji,"Beji, Depok",Depok,,94,-6.3866236255,106.8276224658,0,0
Selasih by Dapur Mamih,"Indonesian, Satay",4.1,Very Good,104,IDR,70000,1,Senopati,"Senopati, Jakarta",Jakarta,,94,-6.2391512674,106.8107091263,0,0
Amausaan Uji Matcha,Desserts,4.8,Excellent,801,IDR,100000,2,"Central Park, Tanjung Duren","Central Park, Tanjung Duren, Jakarta",Jakarta,,94,-6.1765936299,106.7897127941,0,0
Hokkaido Baked Cheese Tart,"Desserts, Japanese",4.6,Excellent,288,IDR,100000,2,"Kota Kasablanka, Tebet","Kota Kasablanka, Tebet, Jakarta",Jakarta,,94,-6.2231744220,106.8423890322,0,0
Gelato Secrets,"Ice Cream, Cafe, Coffee, Tea",4.6,Excellent,118,IDR,130000,2,"Setiabudi One, Setiabudi","Setiabudi One, Setiabudi, Jakarta",Jakarta,12940,94,-6.2155717846,106.8301085383,0,0
BAKE Cheese Tart,"Desserts, Japanese",4.6,Excellent,145,IDR,100000,2,"Grand Indonesia Mall, Thamrin","Grand Indonesia Mall, Thamrin, Jakarta",Jakarta,,94,-6.1951407775,106.8198346719,0,0
Gelato Secrets,"Ice Cream, Cafe, Coffee, Tea",4.5,Excellent,526,IDR,130000,2,"Shophaus, Menteng","Shophaus, Menteng, Jakarta",Jakarta,,94,-6.1977566519,106.8366745859,0,0
Latteria Gelato and Dessert Bar,"Desserts, Ice Cream",4.5,Excellent,700,IDR,100000,2,"Ruko Crown Golf, Pantai Indah Kapuk","Ruko Crown Golf, Pantai Indah Kapuk, Jakarta",Jakarta,,94,-6.1112886326,106.7385399342,0,0
il Vero Gelateria,"Ice Cream, Desserts",4.5,Excellent,343,IDR,70000,1,Kebayoran Lama,"Kebayoran Lama, Jakarta",Jakarta,,94,-6.2197950782,106.7795314640,0,0
La Maison,"Desserts, Cafe, Coffee, Tea",4.5,Excellent,162,IDR,150000,3,"Grand Indonesia Mall, Thamrin","Grand Indonesia Mall, Thamrin, Jakarta",Jakarta,,94,-6.1951724427,106.8214138225,0,0
GROM,"Ice Cream, Desserts",4.4,Very Good,463,IDR,110000,2,"Pacific Place, SCBD","Pacific Place, SCBD, Jakarta",Jakarta,,94,-6.2249269126,106.8095882982,0,0
Godiva,Desserts,4.4,Very Good,249,IDR,120000,2,"Plaza Indonesia, Thamrin","Plaza Indonesia, Thamrin, Jakarta",Jakarta,,94,-6.1943631457,106.8226446211,0,0
aROMA Gelato Experience,"Cafe, Desserts",4.4,Very Good,180,IDR,90000,2,"Senayan City, Senayan","Senayan City, Senayan, Jakarta",Jakarta,,94,-6.2276742915,106.7975012586,0,0
Hokkaido Baked Cheese Tart,"Desserts, Japanese",4.4,Very Good,193,IDR,100000,2,"Senayan City, Senayan","Senayan City, Senayan, Jakarta",Jakarta,,94,-6.2272103411,106.7969162017,0,0
DORÉ by LeTAO,"Desserts, Bakery",4.4,Very Good,154,IDR,250000,3,"Plaza Indonesia, Thamrin","Plaza Indonesia, Thamrin, Jakarta",Jakarta,,94,-6.1931851963,106.8220619112,0,0
GROM,"Ice Cream, Desserts",4.4,Very Good,135,IDR,110000,2,"Plaza Senayan, Senayan","Plaza Senayan, Senayan, Jakarta",Jakarta,,94,-6.2280772481,106.7988091707,0,0
betterCHOCOlatethannever,Desserts,4.4,Very Good,75,IDR,70000,1,Dharmawangsa,"Dharmawangsa, Jakarta",Jakarta,,94,-6.2502807109,106.7998689786,0,0
St. Marc Cafe,"Cafe, Desserts, Bakery, Asian, Italian, Coffee, Tea",4.3,Very Good,75,IDR,120000,2,"Pondok Indah Mall 2, Pondok Indah","Pondok Indah Mall 2, Pondok Indah, Jakarta",Jakarta,,94,-6.2664616921,106.7831762508,0,0
llaollao,"Ice Cream, Desserts",4.2,Very Good,398,IDR,110000,2,"Central Park, Tanjung Duren","Central Park, Tanjung Duren, Jakarta",Jakarta,,94,-6.1759176366,106.7892450839,0,0
Uncle Tetsu,Desserts,4.2,Very Good,254,IDR,100000,2,"Central Park, Tanjung Duren","Central Park, Tanjung Duren, Jakarta",Jakarta,,94,-6.1759176366,106.7892450839,0,0
llaollao,"Ice Cream, Desserts",4.2,Very Good,221,IDR,110000,2,"Kota Kasablanka, Tebet","Kota Kasablanka, Tebet, Jakarta",Jakarta,,94,-6.2242079855,106.8422676623,0,0
Banainai,"Desserts, Ice Cream, Taiwanese",4.2,Very Good,122,IDR,80000,2,"Rukan Emerald, Pantai Indah Kapuk","Rukan Emerald, Pantai Indah Kapuk, Jakarta",Jakarta,,94,-6.1055072859,106.7410876975,0,0
Legato Gelato,"Ice Cream, Desserts",4.2,Very Good,134,IDR,70000,1,"Ruko Golden 8, Serpong Utara","Ruko Golden 8, Serpong Utara, Tangerang",Tangerang,,94,-6.2395782120,106.6362126544,0,0
GROM,"Ice Cream, Desserts",4.2,Very Good,119,IDR,110000,2,"Lotte Shopping Avenue, Karet","Lotte Shopping Avenue, Karet, Jakarta",Jakarta,,94,-6.2240066724,106.8232098967,0,0
Ziato Gelato,"Desserts, Ice Cream",4.2,Very Good,71,IDR,70000,1,Kemang,"Kemang, Jakarta",Jakarta,,94,-6.2656991633,106.8204683438,0,0
Locarasa,"Ice Cream, Desserts, Cafe, Coffee, Tea",4.1,Very Good,232,IDR,80000,2,Kemang,"Kemang, Jakarta",Jakarta,,94,-6.2705892602,106.8151944503,0,0
llaollao,"Ice Cream, Desserts",4.1,Very Good,164,IDR,110000,2,"Grand Indonesia Mall, Thamrin","Grand Indonesia Mall, Thamrin, Jakarta",Jakarta,,94,-6.1953207693,106.8200113624,0,0
Sour Sally,Desserts,4.1,Very Good,106,IDR,100000,2,"Central Park, Tanjung Duren","Central Park, Tanjung Duren, Jakarta",Jakarta,,94,-6.1761046348,106.7909908667,0,0
Haagen - Dazs,"Desserts, Ice Cream",4.1,Very Good,101,IDR,200000,3,"Kota Kasablanka, Tebet","Kota Kasablanka, Tebet, Jakarta",Jakarta,,94,-6.2235750489,106.8427591771,0,0
Uncle Tetsu,Desserts,4.1,Very Good,105,IDR,100000,2,"Pondok Indah Mall 1, Pondok Indah","Pondok Indah Mall 1, Pondok Indah, Jakarta",Jakarta,,94,-6.2664067021,106.7847627774,0,0
il Vero Gelateria,"Ice Cream, Desserts",4.1,Very Good,91,IDR,70000,1,"Ruko Golden 8, Serpong Utara","Ruko Golden 8, Serpong Utara, Tangerang",Tangerang,,94,-6.2394695595,106.6368996352,0,0
Dairy Queen,"Ice Cream, Desserts",4.1,Very Good,92,IDR,80000,2,"Grand Indonesia Mall, Thamrin","Grand Indonesia Mall, Thamrin, Jakarta",Jakarta,,94,-6.1952834377,106.8197518587,0,0
Gaya Gelato,"Ice Cream, Desserts",4.1,Very Good,57,IDR,80000,2,"Mall Kelapa Gading, Kelapa Gading","Mall Kelapa Gading, Kelapa Gading, Jakarta",Jakarta,,94,-6.1566351294,106.9095582515,0,0
Kibo,Desserts,4.1,Very Good,65,IDR,120000,2,"Grand Indonesia Mall, Thamrin","Grand Indonesia Mall, Thamrin, Jakarta",Jakarta,,94,-6.1955307596,106.8205256760,0,0
Hokkaido Baked Cheese Tart,"Desserts, Japanese",4.1,Very Good,80,IDR,100000,2,"Mall Kelapa Gading, Kelapa Gading","Mall Kelapa Gading, Kelapa Gading, Jakarta",Jakarta,,94,-6.1568538020,106.9101335853,0,0
DORÉ by LeTAO,"Desserts, Bakery",4.1,Very Good,52,IDR,250000,3,"Plaza Senayan, Senayan","Plaza Senayan, Senayan, Jakarta",Jakarta,,94,-6.2247765946,106.7990160361,0,0
Figaro Gelato,Ice Cream,4.1,Very Good,60,IDR,100000,2,"Gandaria City Mall, Gandaria","Gandaria City Mall, Gandaria, Jakarta",Jakarta,,94,-6.2438286421,106.7832744867,0,0
Hokkaido Baby,"Bakery, Desserts",4.1,Very Good,33,IDR,50000,1,"Plaza Senayan, Senayan","Plaza Senayan, Senayan, Jakarta",Jakarta,,94,-6.2265764082,106.7989815027,0,0
Sumoboo,"Desserts, Beverages",4.0,Very Good,905,IDR,180000,3,"Ruko Crown Golf, Pantai Indah Kapuk","Ruko Crown Golf, Pantai Indah Kapuk, Jakarta",Jakarta,,94,-6.1124694305,106.7378412187,0,0
Colette & Lola,"Desserts, Cafe",4.0,Very Good,386,IDR,210000,3,"Grand Indonesia Mall, Thamrin","Grand Indonesia Mall, Thamrin, Jakarta",Jakarta,,94,-6.1956677533,106.8200187385,0,0
